time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.078063117068309680e+02 9.594409415365490190e+01 8.962626356223711355e+01 1.192183114725793587e+02 1.080191812733201289e+02 1.064481629328626866e+02 9.141027630144503746e+01 1.021396697478847102e+02 9.202656499157507142e+01
1.017562813915998419e+02 1.006243117575934320e+02 1.044276583489972552e+02 8.667018007341719965e+01 1.081699316961105524e+02 1.025901503592293409e+02 9.344545508505532894e+01 9.741557809117792033e+01 1.050035365986012437e+02
9.721560804400506584e+01 9.469930703861456323e+01 9.735625011949599639e+01 1.081341706835902130e+02 9.414617193812948415e+01 9.293803951616183667e+01 8.951263593659679429e+01 9.713574537999954828e+01 9.214525487483541610e+01
9.808823448677203771e+01 1.061588472050974019e+02 1.191750625086405790e+02 8.960040977470202961e+01 8.880835677372928672e+01 8.748572391872318121e+01 1.056361592938767728e+02 9.878710256603510231e+01 8.966197241283741448e+01
1.130022809959433516e+02 1.037739485297404940e+02 1.295722857230935574e+02 1.068519181643002725e+02 1.023962413107527709e+02 8.982679746419735523e+01 1.090226632541119756e+02 9.278887496574276383e+01 9.203906006281161467e+01
8.618727864668399263e+01 1.033355661801737853e+02 1.188327440842737417e+02 9.267190143684123882e+01 9.259148946382335055e+01 9.056642769966236983e+01 9.324060889615023484e+01 9.006825150253595780e+01 9.674870438468380485e+01
9.651207437515815002e+01 1.085922457032733632e+02 1.186051697920898391e+02 1.044778117697532025e+02 9.787524348946945452e+01 9.855626835721429302e+01 1.063835282989783195e+02 9.683093239170361244e+01 9.446821486630751963e+01
1.052678347975977715e+02 1.052562697524144255e+02 9.804649537122620018e+01 8.297611470703309067e+01 1.003882674162570794e+02 1.105706516491357831e+02 1.060365104790352859e+02 1.002951212444770164e+02 9.524959600844755414e+01
9.857034745263959508e+01 1.034505754423255723e+02 9.622108381722783577e+01 9.544115932606429453e+01 9.735599672110336655e+01 9.426517518800818607e+01 9.888236913875819312e+01 1.107810957566492789e+02 1.130803999494630432e+02
9.708090000069748271e+01 1.058959944336313868e+02 1.030655196490109802e+02 8.878934698220216148e+01 1.129055415945387040e+02 1.073133829031888808e+02 9.880918937369372657e+01 9.185283809243296105e+01 9.649732186661027811e+01
1.118144641765018719e+02 8.286710012148444093e+01 9.432136403218700593e+01 1.032384758212720328e+02 1.188610453890094902e+02 1.212754200624203520e+02 9.894002168099554240e+01 1.033337268527104982e+02 9.463795209215608395e+01
1.083572696488296856e+02 9.228590678834478922e+01 9.795675956856567268e+01 1.009105421807434340e+02 8.900175771803536406e+01 9.501516375299658534e+01 1.060292870308433208e+02 9.793654396824648245e+01 1.193559366592278366e+02
1.085378897350768597e+02 1.020046651965565161e+02 1.013225163299459695e+02 9.379803191468172940e+01 9.901451336225392197e+01 9.747262340017780957e+01 1.110470565767537607e+02 9.408612629130784910e+01 1.170537767951915384e+02
9.556584337569788090e+01 1.109476229900816548e+02 1.002846400614562015e+02 9.354323373903562810e+01 1.039441483048014163e+02 9.240232399751775461e+01 1.215352291776209768e+02 9.584744365806096766e+01 9.066076752554658924e+01
1.047027588101848607e+02 1.095634512484948715e+02 1.059375380301131457e+02 9.143263418441010515e+01 1.040870245991031311e+02 8.720067402865494444e+01 7.591757879606315385e+01 9.724462190787924953e+01 1.044742921443585288e+02
1.091889910639159211e+02 1.134731949464572835e+02 9.186703765087418105e+01 9.289270939129755789e+01 1.029028119271650326e+02 9.257162618263828335e+01 8.136607480923426294e+01 9.708629007110859277e+01 9.997255542167916076e+01
1.032339161939414396e+02 1.136074323841864668e+02 1.083273217206273671e+02 1.008436863669904255e+02 9.247423882376688198e+01 9.549111730634082562e+01 9.837579245093877489e+01 8.848031480215243505e+01 1.084961388588186821e+02
9.986744203405274334e+01 9.597722629029517805e+01 1.094834716474974528e+02 9.435944054479600140e+01 9.361429685130558198e+01 9.838225125996487463e+01 9.560941201735911932e+01 8.968460209541879635e+01 8.902902895891564583e+01
9.309506809373182534e+01 1.023172580613765490e+02 1.021839974838282785e+02 9.516908320400287380e+01 9.237025470101843894e+01 8.724291640479064824e+01 9.538167894426067051e+01 1.010961746953000215e+02 9.553098270778090750e+01
1.113576050917181135e+02 9.791602523966416527e+01 1.031216518471295416e+02 1.003774882211696706e+02 1.072194744525078960e+02 1.021378050799809500e+02 1.029434998247987778e+02 1.060608919113699216e+02 1.153556237950957666e+02
9.792279897666057309e+01 9.601523436652931309e+01 9.224537910853376843e+01 1.010300435499936498e+02 1.048435826718249615e+02 1.131081191121753733e+02 1.041731180708290339e+02 1.039854352654638348e+02 1.093636315353824244e+02
9.975370333127960976e+01 9.380950449231916366e+01 8.449822253733198352e+01 1.059040259355628564e+02 1.180902300845544062e+02 1.070486904071556751e+02 1.048756195295187013e+02 1.106103614752934448e+02 9.700054079143941976e+01
8.585287366900872996e+01 1.053295730417281675e+02 8.640399774846977721e+01 9.620381765337828028e+01 1.073128385243991403e+02 1.017642209420520629e+02 1.024304523136580087e+02 1.142732214878382422e+02 9.156720324935716349e+01
9.125747713025648977e+01 1.019528008982439644e+02 1.097858767473905459e+02 8.737931413594395735e+01 1.045030340852766244e+02 8.906809213994429797e+01 1.143675324652827072e+02 9.494129591765091902e+01 9.102339728776907180e+01
1.004372254067375252e+02 1.027959980271515690e+02 8.988287693558648073e+01 1.101258423259750856e+02 8.945728286289109121e+01 9.844494589776488169e+01 1.110811520652171396e+02 1.073154703066534239e+02 9.774797751337655427e+01
1.091462328531654578e+02 1.069647703841905582e+02 1.034864367126941858e+02 9.073721420492705647e+01 1.119387636452536441e+02 9.066425697065731981e+01 9.240634531338031366e+01 9.737955261279122965e+01 9.833029997834273672e+01
1.136997578936692008e+02 9.064851915901283519e+01 1.080638897198713266e+02 9.935599194061819617e+01 8.443318411683513602e+01 1.111994567610692570e+02 1.015546083457981297e+02 1.166358274634160352e+02 1.019299027095722465e+02
1.028359045011692388e+02 1.053816389400540174e+02 9.033573094088900746e+01 1.026342318743563737e+02 1.076352027781083791e+02 1.099919331901045183e+02 9.880123106134523425e+01 8.486490263548516566e+01 1.021063237337752270e+02
1.093899766144820944e+02 1.010608207889822978e+02 9.396005115038431654e+01 1.069396352268406929e+02 1.164765509410405997e+02 7.988203263036173496e+01 1.031372697446190614e+02 1.055513376252443862e+02 1.028608816549214424e+02
1.050759483454923640e+02 9.170571019381691258e+01 9.595951139049185485e+01 1.094581385438418693e+02 1.180208406403496895e+02 1.029119406036385413e+02 1.096509581185691360e+02 1.033490999336395930e+02 1.061150301505499556e+02
1.098624855437171277e+02 9.427542980526750682e+01 1.002268008461788611e+02 8.702501860896470021e+01 1.092529841919254920e+02 9.338092198951422063e+01 9.303076711454255587e+01 1.041397632920643304e+02 8.546393864225103698e+01
9.659223066972933225e+01 1.053072972482075329e+02 1.034348726595130188e+02 9.124801982837536229e+01 9.170593716926032357e+01 1.049945313750689593e+02 1.028327947489739813e+02 1.039496562647548501e+02 1.007676909287634146e+02
8.841794588419139700e+01 1.057894886330684301e+02 1.010396024229178664e+02 9.275214312955435503e+01 9.134110113946888987e+01 9.131834073397324403e+01 1.040317970031894390e+02 9.567628657413806081e+01 1.049940298916210395e+02
1.199526288878616924e+02 1.050768136032172890e+02 1.021853344820395506e+02 1.261241655090555440e+02 9.756374660172762958e+01 9.185630136780331156e+01 9.802902502255750505e+01 9.525706020562475373e+01 8.521776392047775062e+01
8.722417804838228506e+01 1.030445771396910573e+02 1.012851364864982884e+02 1.269742942923473663e+02 1.015331639856691766e+02 9.224195386470015023e+01 9.515764064061197303e+01 1.061501223912623431e+02 1.072241568563443082e+02
1.005763896916336648e+02 1.019243721631132189e+02 9.603572011896829963e+01 1.086880070862223562e+02 9.075094106271755834e+01 9.758540497173069639e+01 9.930120389386124202e+01 1.069944281409424462e+02 1.013772332131449048e+02
8.720455830846294987e+01 1.010942555070193407e+02 1.001564738019567358e+02 1.174812205515581525e+02 9.325592700081782027e+01 1.018852804413442357e+02 1.062272148472841167e+02 9.354925250349845101e+01 9.522972021474110704e+01
1.009987959535956747e+02 1.023497249286476460e+02 1.018753852596863396e+02 8.946755013285667246e+01 9.893291427040784924e+01 9.970402022755719429e+01 1.198512725733982194e+02 9.160807151404556237e+01 9.257875401640596635e+01
9.334448032560774777e+01 9.363305999538349056e+01 9.276402772219732640e+01 9.163950449180940439e+01 1.025173188524844932e+02 9.986617586773138555e+01 9.372776925560296490e+01 1.090707995660581560e+02 9.473166924236008413e+01
9.619193106092669154e+01 8.865306869673224810e+01 1.048095566256109237e+02 1.049355032072805471e+02 1.043732192544375010e+02 1.158227283605061331e+02 9.264675732921264739e+01 1.107343329972012498e+02 1.016310634786477465e+02
8.566495409284594587e+01 8.902520321550863969e+01 1.065722685683974476e+02 1.149596790367746451e+02 9.399872796888843141e+01 8.863584483910167933e+01 9.986555463751815864e+01 9.263237517799917953e+01 1.157675576039932110e+02
9.684915638215223055e+01 8.779478965911171429e+01 9.975458545525444265e+01 9.637944150101577634e+01 1.075147757734788740e+02 8.757791610329073251e+01 1.034383665978426876e+02 1.140669555417933054e+02 8.863624090025608382e+01
1.021319577627507300e+02 1.028788992844455805e+02 9.236704739829040989e+01 9.272157781869800885e+01 9.044255424798214449e+01 1.010564261957457575e+02 9.553883702453488524e+01 9.717830157224298659e+01 8.725234328539056605e+01
1.145148269325931665e+02 1.005922513754994441e+02 1.068953501450849899e+02 1.100412335923354021e+02 9.150999498269162302e+01 1.035287001342517357e+02 9.926176460378061961e+01 1.091539651706908103e+02 9.307150028289518673e+01
1.197373731125047414e+02 1.016031297751447937e+02 8.732228943290816403e+01 9.755054625650507205e+01 9.167808296950164504e+01 9.514549457764373130e+01 9.153816236706803977e+01 9.977242666561977558e+01 9.320339261522488528e+01
9.262242204968347892e+01 1.261786282962755337e+02 9.673921157923466296e+01 1.002521873155931615e+02 9.026065163851743023e+01 1.014637863316209234e+02 9.687391229223760547e+01 9.238850332727020032e+01 1.052304478336908460e+02
9.593505725410122409e+01 9.360363486889332307e+01 1.075548884669808274e+02 8.966074354564247528e+01 1.006057737161870591e+02 9.350503306536253945e+01 9.843692150331692403e+01 9.388991904679681966e+01 1.117939698064546548e+02
1.026242283411681058e+02 9.017319090755685806e+01 8.763317975777985680e+01 1.009188041236350841e+02 9.647473711906010863e+01 8.956313881532898336e+01 9.176904358701747810e+01 9.391319302178436601e+01 8.642395794650578011e+01
8.936459984021334435e+01 9.276596970191542368e+01 9.125862752237640052e+01 9.559480611660231375e+01 9.263220820296326963e+01 1.121313563195119798e+02 1.139518924056326057e+02 9.838776841662148342e+01 9.958664001478189221e+01
8.986888344907654869e+01 9.699120105834451522e+01 1.000991658412319936e+02 8.826368042108705936e+01 9.399519702039840752e+01 1.046927669310560418e+02 1.170999069302524873e+02 7.825921667493005884e+01 9.714197085644593699e+01
8.886206071597536038e+01 1.072756237516949369e+02 9.845572239393551683e+01 1.091325811899756957e+02 9.416671940833840893e+01 1.005400773809541874e+02 1.146715912463139375e+02 7.389756817597978511e+01 1.056431276533409402e+02
9.831576509180031564e+01 1.041484206794138174e+02 1.005862765270772456e+02 1.219013195815215909e+02 1.286962558541388262e+02 1.016037102334007329e+02 8.477051924347684064e+01 1.085461656216296262e+02 1.070256012410558810e+02
1.051487303308182675e+02 1.029653088928777720e+02 1.111957794305622542e+02 1.016320849761178380e+02 1.230452056791814357e+02 8.475635908084369419e+01 8.856512274695467113e+01 1.081118792412396488e+02 1.073082409093087506e+02
9.599036845909822091e+01 1.100228693135528744e+02 9.556321526980126180e+01 8.823261488011559095e+01 1.156947828458298488e+02 7.700617033544544654e+01 9.572750168922490843e+01 1.011463894466518951e+02 1.030400288664835955e+02
8.043351726314458006e+01 1.089780607316416763e+02 1.074451232360964070e+02 9.911720504115262997e+01 1.002101416168651724e+02 7.738779958920115121e+01 1.016622006492846566e+02 1.193315048975139803e+02 9.221793836911278675e+01
8.866460345703757184e+01 1.073584661611928652e+02 1.018981985158719965e+02 9.411347924511854046e+01 9.414173677716266297e+01 7.445142426804261504e+01 1.009431110934949203e+02 1.181344741296982193e+02 9.865862980724084252e+01
8.686366886276883292e+01 1.094588643943594377e+02 1.130577485355407532e+02 9.670015308720391545e+01 8.465096842772507557e+01 7.443364234593428819e+01 8.327193484200553542e+01 1.184150826117509183e+02 9.221581034719928027e+01
9.614416883121515411e+01 8.727991957234267772e+01 1.154562108700201293e+02 9.521056970538670328e+01 9.702557554346844881e+01 1.279464999351900190e+02 9.166777877462637036e+01 9.073149338349357151e+01 1.006908228696261745e+02
9.329054725711112894e+01 1.078224325193633462e+02 8.646475832465233680e+01 9.612404042351926137e+01 1.090263868305941202e+02 1.231999196383952011e+02 9.321540611305107404e+01 1.049924522462986118e+02 9.318683226796675001e+01
8.703198522339928900e+01 9.943820559689400795e+01 9.474347742977147391e+01 1.126884052687788937e+02 1.064296589899281713e+02 1.197488320572669238e+02 1.086927415205688021e+02 1.104032272305481399e+02 1.085333305667963657e+02
9.925448727676999283e+01 9.371812729377880657e+01 9.882919070857276722e+01 8.832335204566371090e+01 9.894415090595515494e+01 1.166855930756818225e+02 1.008284966590426706e+02 8.288827979258419987e+01 8.937068959212191999e+01
9.085126378792401169e+01 1.017839222919718196e+02 9.644186024016369174e+01 8.961414255869915735e+01 9.599369252278177100e+01 1.191589026285766124e+02 1.035695320034002975e+02 8.460230109548268729e+01 1.134123328938407980e+02
9.142529864860486555e+01 1.087403099877222417e+02 9.254196634384653919e+01 9.637197143864639770e+01 8.843352378924006985e+01 9.620063037172707254e+01 1.024304886684022762e+02 9.720659689737686904e+01 1.075365915372552763e+02
9.559651683433580160e+01 1.124594103708337514e+02 1.130433790309507884e+02 9.087202581582135963e+01 1.079073064352170093e+02 1.060916091768708895e+02 1.005547356335356142e+02 9.671101099866956474e+01 9.507693419974023641e+01
1.075204338738153069e+02 1.039001367373207785e+02 1.089364522656775733e+02 8.783276332455649538e+01 1.165294664944608201e+02 8.616362459562421350e+01 1.087885105126393626e+02 1.067886075245384916e+02 1.052474870714949446e+02
9.622951281039540561e+01 1.022014886066289989e+02 8.068861205777599821e+01 9.500537055038400069e+01 1.084297496743667040e+02 1.057505944342562429e+02 1.057540604663159058e+02 9.857719669286571218e+01 9.693334769193812406e+01
9.608202243746410431e+01 9.948276367796607644e+01 1.111423226888103670e+02 1.173258886004509236e+02 1.065828906841424129e+02 9.365844448383201382e+01 1.056103480569455684e+02 1.033924818273479076e+02 8.239188073627394715e+01
9.820455099958260803e+01 1.019016197369246015e+02 1.143638427330343177e+02 1.150842086191760103e+02 9.270595215095693220e+01 9.676940348481183207e+01 1.013125891415645725e+02 8.810004974609640271e+01 8.641458725685967579e+01
9.740735196471183599e+01 9.282022745073656722e+01 8.280516192589810487e+01 1.174097329934149485e+02 9.239805810736771718e+01 1.061967228931953855e+02 1.034044592861747418e+02 1.067106947708461888e+02 1.114194104262631697e+02
1.024126581927006754e+02 9.494153436961533998e+01 1.020501396064229880e+02 1.129465024269369025e+02 9.796251434787443202e+01 1.019540640318976727e+02 9.044821158866007238e+01 1.075786519132105781e+02 1.225940510934371304e+02
1.224592486022646369e+02 9.437143368183197367e+01 1.001920318929930431e+02 1.166649180381123188e+02 9.748717094254492110e+01 9.062688026757275850e+01 9.499175677329927225e+01 1.060126035762874324e+02 1.204882267041186736e+02
1.208143745914749019e+02 1.016587058189734876e+02 9.053095772533492891e+01 1.133863594022508323e+02 1.030556767569274825e+02 8.668212650609820003e+01 9.472174300469315256e+01 1.084091446005423762e+02 1.017696662226505708e+02
1.147425660451522020e+02 1.085399762542022586e+02 1.062153428314619532e+02 1.141052966253029695e+02 9.678423313757889446e+01 1.047780982341372891e+02 9.624988732053911633e+01 9.835410749702593591e+01 9.566327805005917639e+01
1.052454917855389454e+02 1.132196623938124134e+02 9.554926811928021380e+01 9.965666575276927119e+01 9.974063261774878697e+01 9.097659592403506679e+01 9.505761688764127371e+01 1.012058232906179995e+02 1.094263478212455425e+02
9.246734183436788612e+01 1.266776916376419848e+02 9.208364915626412994e+01 9.868902240977112683e+01 1.103051685494513663e+02 1.089222638916837411e+02 8.488598955320995287e+01 1.023924247520407960e+02 9.870500933502442820e+01
9.985223550205051879e+01 1.201521625340035939e+02 1.036443398498713009e+02 1.044992344686632180e+02 9.690669816102663958e+01 8.812844840684319081e+01 1.111254445458149007e+02 8.950014280175793147e+01 1.051136285301515443e+02
1.029950704195022126e+02 9.138653662285798873e+01 9.037092115874129661e+01 9.777733697857189554e+01 8.034902180134018579e+01 8.706179301483949473e+01 1.102838786011392074e+02 1.125787955509158138e+02 1.033686919792259289e+02
9.712950190889556268e+01 9.384284920399323937e+01 1.013150644302144627e+02 9.949091954521884418e+01 9.402705342110638753e+01 8.544109991155109185e+01 1.035505615565572128e+02 1.110320001226174185e+02 1.142185931014879401e+02
9.502084913681238731e+01 1.041357838221532432e+02 1.108461775658173138e+02 9.503480987657785306e+01 8.764432470922055529e+01 8.786600917039346825e+01 1.170987112178461302e+02 9.525280293457842617e+01 1.100620035350160322e+02
1.011180405628337979e+02 9.484194189291206101e+01 9.895049307079730738e+01 1.081064961463484906e+02 8.883815242369126963e+01 9.232357641119655511e+01 1.160653841264752089e+02 1.002436364782395799e+02 1.112314432565359397e+02
1.068073246348398868e+02 9.829874530966615964e+01 1.233325370518966793e+02 1.176988049019074083e+02 1.115769322456515624e+02 1.160251103346204502e+02 1.188619932435043012e+02 9.091663298538270510e+01 1.068141195916241770e+02
1.065792266867425155e+02 9.380903999914004032e+01 1.021312421275951863e+02 1.217665464531600605e+02 1.051917526634495772e+02 1.140501816616024371e+02 1.078641332172896341e+02 8.720736441459952459e+01 9.116353620144543868e+01
9.880182090650275484e+01 9.767825701442252750e+01 9.753042013429957535e+01 9.001058750061741875e+01 8.852837626892940648e+01 9.128314967485283660e+01 1.061985039656279355e+02 8.800405989681763685e+01 9.194800829560237787e+01
9.314283186593002029e+01 8.824854614532945618e+01 1.020255229528557948e+02 1.096203705483410431e+02 1.058068343036413097e+02 1.124344766663376873e+02 1.049135057700656546e+02 1.019246766949622156e+02 1.006944554791804478e+02
1.101119782537413556e+02 1.011966002610542716e+02 9.690602762103746670e+01 1.004453491171470318e+02 9.378367931448906347e+01 1.140837768990419647e+02 9.491482268925254573e+01 9.352331927076433260e+01 9.618926918245382751e+01
1.144298460595175158e+02 9.217368631902920129e+01 1.091391410908097157e+02 9.555888570231417134e+01 8.545932181895203428e+01 1.061262301511908674e+02 8.849094013558654126e+01 9.979250576361438618e+01 9.294338508682209010e+01
1.080630184416635018e+02 1.028759000315980074e+02 1.097929824049795258e+02 8.986897636786733301e+01 1.127205235315628613e+02 1.090122118881999427e+02 8.988701420576332168e+01 1.026885614170854097e+02 9.668687392904163858e+01
1.080961674131041121e+02 9.806028207642239636e+01 8.937621931141305254e+01 9.859884967985881588e+01 1.153588874227100547e+02 9.024400272369004483e+01 8.809510258902166413e+01 8.179471290331936473e+01 1.101804825552438558e+02
1.011039796488382052e+02 9.496283867281140090e+01 9.404344422852494745e+01 9.922718922591687374e+01 9.753319187000920465e+01 9.928213266972186091e+01 1.077733918877700034e+02 8.672714520953203987e+01 1.029598893525191272e+02
9.804845387418291125e+01 9.244034141765564527e+01 9.613469423227738275e+01 1.097816436646438660e+02 9.462673874261454898e+01 7.954806930782747543e+01 1.104227468528061422e+02 1.182174758068462381e+02 9.453545183207582170e+01
1.018025789425539642e+02 1.000043924908183044e+02 1.098003587419572398e+02 9.822501755704888637e+01 9.306259996793787082e+01 1.168327838400506096e+02 1.225858167736756172e+02 8.717323832050769283e+01 9.294179647546080503e+01
1.064295431808434671e+02 1.010674616862009856e+02 9.685913793028581154e+01 9.879197597099599193e+01 1.039629205595113604e+02 1.110495549762181184e+02 1.334066419135668582e+02 9.637368545440570244e+01 1.034420052307717128e+02
1.054375236705723466e+02 8.890121113996832491e+01 1.035527427526592135e+02 9.884429974937819452e+01 1.015368423834416234e+02 9.053975520242441632e+01 1.283710165682149125e+02 8.267821648925932720e+01 9.668417339587247739e+01
1.013240785679136025e+02 1.027499593450380502e+02 1.039273282820824136e+02 1.012105351533189577e+02 9.850722355824468934e+01 8.826977112746938303e+01 1.304679038087539880e+02 1.039684670996723952e+02 1.105284080196187801e+02
1.023868714875719945e+02 9.861969991551646331e+01 1.015063685490151215e+02 1.074363781265914781e+02 8.722942540841050629e+01 8.945398705916798576e+01 9.324883960766948121e+01 1.028080688875030262e+02 1.130087552821116645e+02
9.031900741502705898e+01 1.045230139561910505e+02 1.144520528162229596e+02 1.092593801659900805e+02 9.256475480421437396e+01 9.425341784756804486e+01 1.047744342641949231e+02 1.001783817708572428e+02 1.052515640094235465e+02
8.773887558149354504e+01 1.002994528702696329e+02 7.124201776822648924e+01 9.999870509157658205e+01 1.003143347740170839e+02 7.243185089099131346e+01 1.104018906904909016e+02 9.025673499014099832e+01 1.204416958332712397e+02
1.021460831553008575e+02 9.238925027131926981e+01 1.032557125412485703e+02 9.487760224372377138e+01 9.635732494950590876e+01 9.635059587687248950e+01 9.336570146850115748e+01 1.074199087852341279e+02 1.065216379165622129e+02
1.036138626480074407e+02 1.053632212751398924e+02 8.615557492649909932e+01 1.162079205639083455e+02 8.234746960587148124e+01 9.496451175780140375e+01 1.113363233842995328e+02 1.004331275407442376e+02 9.067879717706459530e+01
8.680596462093893706e+01 1.013082601767312951e+02 9.103892406142726657e+01 9.543181213461640766e+01 1.267380437726276625e+02 9.962224907673393659e+01 1.058331583423869091e+02 8.323696843136930568e+01 9.264078225384781717e+01
8.948183193825451553e+01 9.815720727766776577e+01 1.007043023077303303e+02 9.466221084677063402e+01 1.231452351186804037e+02 1.111477313991621401e+02 1.101623237989864208e+02 8.434450075471499986e+01 1.075967816909503938e+02
9.459066472889138311e+01 9.886713784155200813e+01 9.108848815669492183e+01 9.489633676423274267e+01 1.093618500066940129e+02 1.058182977419246669e+02 1.218488865403625425e+02 9.620680251964995477e+01 1.055649078204096725e+02
1.008565130683410871e+02 9.211517729646823227e+01 1.067017819311551108e+02 9.302993869637269597e+01 1.061264574652475261e+02 9.746350093120918245e+01 1.140261521948538643e+02 1.006527590010622504e+02 1.062503102096515875e+02
9.631404013957340737e+01 1.049450081196668094e+02 1.045035832554653439e+02 9.426536712873060253e+01 1.063033633978512711e+02 9.639605865808447049e+01 9.540310783760685354e+01 1.060260576501928256e+02 9.741960853070744975e+01
1.024718909819903985e+02 9.483741546607018336e+01 1.025132138762707825e+02 1.023195594054685529e+02 1.144368577246065684e+02 1.028813338860119302e+02 8.953585690988947476e+01 9.339401132950894180e+01 8.989572131580547421e+01
1.082684486831301172e+02 1.017774199620002094e+02 9.860883392245875712e+01 1.025384060776795536e+02 9.608731771997130977e+01 1.068006909562145381e+02 1.077006201725552614e+02 1.008483213103310163e+02 9.584443267689016466e+01
8.194252627241212394e+01 1.092215106802333366e+02 1.049302473038387404e+02 9.718003879584631477e+01 9.565593607428829159e+01 1.044097494999963800e+02 1.034853827281160079e+02 8.771475263988369875e+01 9.517081876615877434e+01
9.094897586368583120e+01 1.082035095158549325e+02 1.088441810367808671e+02 1.001365759713515047e+02 9.544822980858872086e+01 1.058782311404449530e+02 9.509542308274573941e+01 1.033819225508919146e+02 8.837762947258363511e+01
1.072753656903672947e+02 1.094733178333734713e+02 1.089593939789386923e+02 1.007549727068215191e+02 1.192349321406327931e+02 9.451371945772557126e+01 1.122292746899792633e+02 9.990855362101946469e+01 9.654940660474083813e+01
1.138890057596697289e+02 7.954691718021136637e+01 8.828595110516694433e+01 9.153480049105841942e+01 9.430747612914451850e+01 9.706257921479878803e+01 1.004463414712914329e+02 1.008371711550649508e+02 9.570910380380459515e+01
1.020876833359399427e+02 1.057393936811968729e+02 8.936374963597091892e+01 1.037559065853253770e+02 1.062426382956717816e+02 1.001652419133477707e+02 1.061307632905762404e+02 1.079036408541131493e+02 9.690373890268375590e+01
9.205643106782804352e+01 9.361791297434781711e+01 1.017966454859183898e+02 1.154494061541844729e+02 1.059930630049802431e+02 1.131154356879080609e+02 9.605251397459073814e+01 1.118967658079075136e+02 9.623577034347333381e+01
9.511786437471067757e+01 9.297603842305696276e+01 8.946740310778096728e+01 1.011050277558566677e+02 1.049772010488496647e+02 7.991421323860903669e+01 1.058458504683873400e+02 1.162949249062437360e+02 9.851118706544140480e+01
1.010469914690754933e+02 8.154610973171732269e+01 9.745637068075198783e+01 9.216682723225508767e+01 9.586751029178913086e+01 8.511806004824197203e+01 1.004605478458982901e+02 1.043041208626952994e+02 9.406713255828515230e+01
9.178226206183893510e+01 9.269799681573383054e+01 1.034975346736333961e+02 9.155975738150560517e+01 9.689125780978753255e+01 7.709672251743646143e+01 1.030065176173675923e+02 9.481409631947551020e+01 1.067756723737925029e+02
9.474032705797458220e+01 9.185732441505463441e+01 9.063806440798039432e+01 1.079287745577993007e+02 9.790528056423403314e+01 9.751525918059243736e+01 1.013784703680344847e+02 1.086249644012175395e+02 1.032394372448924145e+02
8.571287965324813740e+01 1.078252256515917509e+02 8.004558170184748178e+01 1.126611772732770049e+02 9.873341659643244839e+01 9.070461977856051305e+01 9.124833240999085149e+01 9.574479658856316178e+01 1.030130818323033850e+02
8.162575256097227339e+01 1.091366530710627956e+02 1.134223303393843310e+02 9.664929969535634768e+01 9.518337374572297449e+01 9.293237486004542802e+01 9.329150628860668348e+01 1.018116464784074253e+02 1.059539297801786262e+02
1.196384817425588949e+02 9.886308257014574963e+01 1.133714670523536228e+02 9.756357380024054748e+01 8.167086086088428942e+01 1.054867332956151813e+02 1.236739604982856235e+02 1.045410153315208532e+02 9.140846752983841839e+01
1.055168545191334601e+02 1.027297095604711785e+02 9.911109329568357396e+01 9.551302170908998335e+01 8.375318614464649158e+01 1.015262777577667066e+02 1.137155477650311042e+02 9.231239377336625296e+01 9.723937735090183310e+01
1.026192509575269156e+02 9.069648810737923839e+01 9.652698012411093487e+01 1.050347058965071341e+02 1.044924646064801266e+02 1.023665630714924646e+02 9.355679105752544444e+01 8.630476466188466134e+01 9.332366623322906207e+01
1.078022139202111873e+02 9.144990880879909412e+01 1.063396412442552901e+02 1.044378695811649607e+02 1.007744702800722223e+02 9.960724717110770143e+01 1.074682323148535517e+02 9.810319464932734945e+01 1.035948823267293761e+02
9.377034797598209082e+01 9.150282180198139770e+01 8.150250091115324835e+01 9.388331043247137586e+01 9.216183320442503657e+01 1.027318219001775645e+02 9.125236884785751101e+01 1.183722722449531801e+02 1.097091655362234519e+02
1.108908940949355610e+02 9.544378921514258707e+01 8.168768065794159838e+01 8.800514334739824562e+01 8.897112788113047088e+01 9.981003843254541152e+01 9.154813076605449851e+01 8.620141412221084920e+01 1.042532641176496355e+02
9.615873535966085228e+01 1.003832763508051755e+02 8.394265509239383505e+01 9.545109192168374079e+01 9.086193349716975831e+01 9.261453898564002429e+01 8.304807010144949686e+01 1.045564669394676969e+02 1.010991913690543100e+02
9.883078951390302791e+01 1.169683762048024960e+02 1.164622297274211178e+02 1.034507558832051757e+02 1.064542657203860756e+02 1.007078779741216010e+02 9.466804221710685852e+01 9.174761640808073082e+01 1.033715154423211544e+02
8.999008842196245439e+01 9.998615672871801507e+01 1.067247914461547964e+02 8.829881342208055628e+01 1.029388610571204197e+02 9.884566349776113725e+01 8.198984537529207728e+01 1.083211202628116610e+02 9.380387404065011481e+01
8.553958398254937379e+01 9.334644543907413095e+01 1.078045252940847831e+02 1.068321013469925020e+02 9.116519504552817921e+01 1.030779727068721456e+02 6.899663537833960447e+01 1.094606577871605282e+02 1.091574103872212618e+02
1.059321692271937252e+02 1.025138561314017522e+02 9.526829308581257294e+01 9.855155971215046407e+01 9.299282877450676210e+01 1.046733936919441277e+02 1.184924859588950028e+02 1.058879524529777569e+02 1.006707370859803632e+02
