word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
8.291005343922142501e+00 4.523846383011895789e+00 8.066105147654694107e+00 8.570866510119069304e+00 8.625497532523015209e+00 6.122106954544725532e+00 9.698226012686092190e+00 8.970729742093570991e+00 6.917999608780524667e+00
4.608709765041459683e+00 4.460883772068545028e+00 5.152013262252103765e+00 8.843914616801560769e+00 7.301990843359049244e+00 8.766703434591132549e+00 8.607037070060480133e+00 4.315599644724708916e+00 9.839862194667924555e+00
4.703866322752332962e+00 9.726355352935451393e+00 6.017836323755463290e+00 9.079299639237886410e+00 8.909700497613345149e+00 7.768249720075890430e+00 9.128017780846640505e+00 9.951718717871930409e+00 7.788787231093495578e+00
4.815368190677651761e+00 7.037883941986853742e+00 6.942846613686664448e+00 7.435984343679407083e+00 9.419006399909410021e+00 7.608260140491448276e+00 9.967978510427755623e+00 8.454948891198332817e+00 8.356815114518290954e+00
9.489328114445912732e+00 8.511416756219992052e+00 6.256375658568236631e+00 5.390641618345641817e+00 6.871439127513044198e+00 5.242029559355256829e+00 8.603495015130750545e+00 7.331747637471901946e+00 8.948595011687753953e+00
8.581068310942120192e+00 9.780483909619027472e+00 5.806002884403295816e+00 4.535010561844108778e+00 9.750987315632656305e+00 9.754636338681942576e+00 7.772717284301769780e+00 8.605023992993032778e+00 8.702666592201264706e+00
9.401159968838069148e+00 9.307896925309336211e+00 8.761662104467880852e+00 8.932824830553194317e+00 8.206025810199845338e+00 5.298294106619745314e+00 9.359817461153831175e+00 8.190448452521238210e+00 8.398515941132385976e+00
9.554035121981362622e+00 9.636921756246071169e+00 6.767948500954378055e+00 9.156411944742181674e+00 8.127475811089164281e+00 6.509843835989639338e+00 6.158287659159323191e+00 9.804612544703710242e+00 9.438448187346430984e+00
6.510041996742220505e+00 9.535753440583743412e+00 7.271537900056596726e+00 8.847048773062924809e+00 8.930719184021397083e+00 7.937829299636250724e+00 9.348311200357207085e+00 9.811756474421441609e+00 9.357063375467927102e+00
9.432816247224256045e+00 9.099549862445128312e+00 6.861662943599120545e+00 8.160650851956765095e+00 9.398763251684504993e+00 5.682297002210438208e+00 3.817530799318423540e+00 6.764768830648494102e+00 9.044546792400863566e+00
9.606485419157500871e+00 7.846189213670112572e+00 7.904207371358764611e+00 8.491134616158502624e+00 8.190425818757322673e+00 7.707850630943720915e+00 6.793828909613259803e+00 8.099724642680664388e+00 7.525925844067773873e+00
7.488950557777679151e+00 8.504704269540154016e+00 8.748668072520514372e+00 9.667871562410500275e+00 9.464602141169780936e+00 9.162699003576127765e+00 9.407322541863706533e+00 7.967763303753855553e+00 6.192526585103257375e+00
9.034350616610574036e+00 8.970823434153633258e+00 6.788903463066222166e+00 9.214943484799981377e+00 4.284467946287281670e+00 6.929548240415259741e+00 7.893912285895225978e+00 9.756201735958772048e+00 8.468542981677760650e+00
5.615081756546643099e+00 6.389917189570275546e+00 7.304880573847599479e+00 8.746319443130117222e+00 4.833313921940942670e+00 8.227521817274626059e+00 6.740534555656841675e+00 9.921989661096294100e+00 9.703713860353426313e+00
6.911553556110973773e+00 6.154660892670934302e+00 8.902392344355636311e+00 8.294770325604060801e+00 6.867810261545728601e+00 9.101356635611752566e+00 7.607687447856892327e+00 9.401162452108856371e+00 9.532575621655091425e+00
6.094780267320798472e+00 7.846087289547956090e+00 6.647761277267978386e+00 6.289541543430059889e+00 6.812517387524160917e+00 9.629672348180479347e+00 5.387203928810034625e+00 7.395246900130308276e+00 6.434237645580210163e+00
5.147801064160080209e+00 6.934890232505123819e+00 8.547634036165639770e+00 7.368632937317132203e+00 6.179891168619574771e+00 8.655729912316637353e+00 9.165604168646064309e+00 8.455564333421753176e+00 7.875302035340347118e+00
6.655542387532612736e+00 8.322044052511422763e+00 9.344392823355903488e+00 7.949268230019868042e+00 6.910581720382968030e+00 5.061331477870190554e+00 8.215940641337219574e+00 5.168101647430616730e+00 6.880124533882940874e+00
9.940336918201168714e+00 9.540611558170590811e+00 8.347158292934530266e+00 7.429825681592518549e+00 6.341211112371614611e+00 8.092477763389778644e+00 7.337959516311368446e+00 8.369897645470548042e+00 4.550728010425766357e+00
9.269454302313842931e+00 6.110491931208674288e+00 7.300135219873888914e+00 7.884627707910390804e+00 5.587429304894554249e+00 9.695779652561764550e+00 7.793006782620515160e+00 7.326025864891057893e+00 7.735829407781494638e+00
8.621130036011022568e+00 9.306371466743643239e+00 7.346446928061665105e+00 7.226181504802934086e+00 8.955884858944797244e+00 8.796791013905325585e+00 7.738032378469993589e+00 4.614917717478855153e+00 7.279163302145212455e+00
4.764234525434792644e+00 7.949399429172272491e+00 4.223605248434876280e+00 9.653508334661674795e+00 9.314309337972554559e+00 5.073864844240457472e+00 8.426789153552165956e+00 7.671180440812224610e+00 9.512991671716942932e+00
4.767635767486914311e+00 8.361856534232840588e+00 5.991928528444342206e+00 6.828812739511595176e+00 9.313137523979907684e+00 9.613225713916623505e+00 4.667973646398328569e+00 7.945895033663647133e+00 7.576997580310827374e+00
4.929302579771535520e+00 5.957816139638382857e+00 7.765887379649411670e+00 6.919864442992672338e+00 6.762896264409534730e+00 9.070225043055740954e+00 5.706374880966953000e+00 7.743535783354160706e+00 9.577123229180481090e+00
6.072955369644038370e+00 5.887632638781888694e+00 9.060704401458171020e+00 6.327366655404030205e+00 7.274434381124931015e+00 8.038504148706973496e+00 7.439472309345087631e+00 8.834301546236352110e+00 6.971391742933183089e+00
7.595294606488532274e+00 7.948502343494967981e+00 9.929461556515651210e+00 6.391610474456710378e+00 5.315898787784060886e+00 8.693294516918602000e+00 8.924717530507960461e+00 9.572459746808752001e+00 5.189734459489365292e+00
6.951945102491044359e+00 8.336586004722537524e+00 3.579615615307301546e+00 8.032883069690283762e+00 7.539966501763697870e+00 4.311146083951762797e+00 6.576530066327137547e+00 7.369209530400584462e+00 7.114984485209831178e+00
9.311400361266843007e+00 9.498149156835932416e+00 3.536191273183268091e+00 6.058724834133765391e+00 6.087897974499095533e+00 7.917881793420020742e+00 7.358660906702943372e+00 7.619602506609655990e+00 7.288575871449048726e+00
8.876631415080973753e+00 6.892890247712543328e+00 8.093781670064386091e+00 5.890716037807504080e+00 8.642398855585460282e+00 9.262604361501042050e+00 9.734438031649519374e+00 8.162648952485724863e+00 9.848805911589122886e+00
9.389903304951209506e+00 9.006964230834302754e+00 4.567367869308172068e+00 9.624705849582007033e+00 6.866409927341197594e+00 7.002747173160386751e+00 7.692537662605868576e+00 8.953401640864502298e+00 8.435110792135844804e+00
9.536086814710547088e+00 5.397760613933986207e+00 5.745979714698083107e+00 5.810415976634958568e+00 6.729594510522296069e+00 5.607126584415960124e+00 7.862868152129310673e+00 8.546660545888819627e+00 9.345842247826229965e+00
8.419135517346886033e+00 9.308411857840338754e+00 7.103857505564510788e+00 5.696532248967208112e+00 8.383268173611217122e+00 9.593527014268319775e+00 8.020196047648092019e+00 6.173002895548528990e+00 8.284409424849007664e+00
5.917748186881466310e+00 9.465166168826092630e+00 8.730211450244564020e+00 9.611798650728990978e+00 9.101922386598060299e+00 6.845294877833672409e+00 8.059968113033011861e+00 8.543672230103933174e+00 6.927749932475618877e+00
8.964646117145179005e+00 9.594890381423223147e+00 5.570042053146480932e+00 8.920015916211001539e+00 8.610594691402081224e+00 7.155550815316336966e+00 9.402274851526554400e+00 6.239107060993420717e+00 6.626804376631868720e+00
9.888644363165902007e+00 9.181817682545339920e+00 8.229095216698830484e+00 7.409736624420400375e+00 8.055196711357961448e+00 5.885828053266798143e+00 6.333454943628439970e+00 7.000571092813584251e+00 5.369489247637849516e+00
6.366677856702354532e+00 7.665156321127029493e+00 6.549414388804569498e+00 6.756885095624333815e+00 5.446757975524785245e+00 9.689792526976956921e+00 6.591228761247422518e+00 9.496870468204942739e+00 4.635833219828836782e+00
9.768972050025269027e+00 6.877369599738369921e+00 4.396997002335051086e+00 9.204120529241262005e+00 6.234596593440286050e+00 5.389723043564035088e+00 7.541872317957885485e+00 7.940164318003049004e+00 8.189201374970183522e+00
9.390817264313181312e+00 7.896031509836459072e+00 5.806604648037326122e+00 9.136033066373665079e+00 6.369361697000669231e+00 7.007855372308755548e+00 7.774005163303844057e+00 6.116970399286176807e+00 7.478063252418138518e+00
5.097400090197882427e+00 7.005022908994478215e+00 7.878732045774685666e+00 8.648238562694114506e+00 7.362877025172075207e+00 6.425812584325803378e+00 9.904882694056878378e+00 5.493937537305934704e+00 7.063721489149876298e+00
8.570933385570697283e+00 9.108182684988236133e+00 8.550556212714766957e+00 9.079966185731340289e+00 9.406110830801468481e+00 6.211700153329014817e+00 7.977837164391742064e+00 9.421632513135310916e+00 8.598566980044159536e+00
5.404225011007228296e+00 5.476139131132312876e+00 9.141006702770408054e+00 8.048711463390706200e+00 9.088108618371460778e+00 8.499910653583054199e+00 6.342038019057246956e+00 9.915799049005549648e+00 9.459675621519526345e+00
5.406050880980393991e+00 6.414694949015093073e+00 7.002383661710601892e+00 5.732150444904181796e+00 6.054052507506716196e+00 7.943256762414033112e+00 7.362239059166587829e+00 9.023017902532663115e+00 6.557677127451145616e+00
8.618833853784085619e+00 5.274728720338970334e+00 8.678015370988802601e+00 9.493939590829612030e+00 9.138093719418925787e+00 8.706945145188118573e+00 7.942280920523536736e+00 7.859032824235926640e+00 7.028921910906507087e+00
9.323483996468111101e+00 9.317132775429898928e+00 8.115115299939530402e+00 9.130366383542405373e+00 9.985742983949920770e+00 7.380959488187163409e+00 8.231177206364762355e+00 8.981414378457710512e+00 8.549863618927158626e+00
8.592455574802004392e+00 9.217125434470592182e+00 7.939744577040299234e+00 8.099160789517487302e+00 7.882202161292334530e+00 5.577128152513116000e+00 9.249706456128176768e+00 9.771726136228224391e+00 7.753206181842912770e+00
8.280760864759189488e+00 6.910154684715307916e+00 9.264353420363311997e+00 9.822404041477522441e+00 9.679650710302240668e+00 7.784039565607661970e+00 8.605071355122147381e+00 9.690828720123390028e+00 8.806703619220748180e+00
9.927734580386090357e+00 8.067317317437343149e+00 5.173402447570350837e+00 6.165312729785748402e+00 9.763757101211190559e+00 5.627141873750292511e+00 8.838296247597929423e+00 6.059571205627084289e+00 9.695950675967408117e+00
7.494439987986647900e+00 7.944720522471580892e+00 5.710488728378029677e+00 9.487484130991541420e+00 9.423106884387808080e+00 6.771549517111583150e+00 5.864434596041859571e+00 8.287151316459068440e+00 8.184209211900466130e+00
7.496095412112408596e+00 7.577205257118944104e+00 9.191192571887487617e+00 5.066515738154738102e+00 8.180412358318539745e+00 7.366640431032729808e+00 6.072079301723662503e+00 9.732162858957803309e+00 9.091597761288110036e+00
6.231639614513079906e+00 7.407037557359627655e+00 7.828456109767309101e+00 5.272630840933775431e+00 9.377514151744545501e+00 9.318664788817196509e+00 5.156325136598737480e+00 6.231668704804193659e+00 8.009367435921372902e+00
5.308831797701613731e+00 8.161659067663119771e+00 9.944567740771066866e+00 8.134465134114293505e+00 9.294932394599152659e+00 9.627441941086139821e+00 9.604469517452752569e+00 7.281182436857495333e+00 6.737730142611539463e+00
5.782410404178712326e+00 5.386683595469687447e+00 6.770715530050971154e+00 9.736170849497955970e+00 7.488361553409998095e+00 7.851898409958897318e+00 7.446219876325523401e+00 7.337252049381779884e+00 9.370990167582462504e+00
3.364962321391631761e+00 8.364882828991888175e+00 6.442819104759546889e+00 3.921407523081462454e+00 7.732266206571267730e+00 8.651151900472507705e+00 9.517291566590801111e+00 6.744807465689761194e+00 8.176217295929179230e+00
4.791430588819684644e+00 7.172347308670979693e+00 7.707766167014954206e+00 4.877087604003002674e+00 8.729157522005991154e+00 7.624128111870074775e+00 6.558875804638970131e+00 7.098159995310311388e+00 7.549884149907634345e+00
7.094274919139987645e+00 9.073736648744585409e+00 5.112510064848932778e+00 7.309626353630686246e+00 6.250766170853854220e+00 6.993935705148096815e+00 6.006823423483459656e+00 9.827050115314273526e+00 7.828827469941576744e+00
5.991850271179614218e+00 8.298705495230819906e+00 6.036769543055091169e+00 4.760861157928800047e+00 6.552659649962881971e+00 9.944626712290823178e+00 6.567571711772725251e+00 6.820532834516011000e+00 9.626448324412626434e+00
9.475246127832006593e+00 6.929748629165676910e+00 9.649320428341605194e+00 6.093173797007413128e+00 7.110979364447691964e+00 6.663458453673609228e+00 9.628271030905860783e+00 7.080836282167398466e+00 8.682687387778099009e+00
7.453388239409608929e+00 8.717587278839360465e+00 7.845297962527318703e+00 8.472792293103164951e+00 9.563784937035814337e+00 9.716058841874479768e+00 8.254691643650879485e+00 6.089195212075843244e+00 7.344711934284614330e+00
7.315919559998645738e+00 9.068792548588055169e+00 6.357778849309071667e+00 9.632350786479392468e+00 9.695465953731007502e+00 8.001952077895197135e+00 9.453687174108328151e+00 5.980975784259619843e+00 7.446856726533043869e+00
8.199835927307859151e+00 8.265874131997467344e+00 9.657112336452057022e+00 8.647178347276346599e+00 8.869938646452924402e+00 7.844087534908662285e+00 6.587146808071560500e+00 8.474102404040047887e+00 5.925892950864366071e+00
7.762806324616388309e+00 5.558605387283594546e+00 9.361794959198388000e+00 9.263522895477855457e+00 4.687667182999202709e+00 8.618545564205355447e+00 6.994145769518275380e+00 8.991658855924598015e+00 6.616040126579470382e+00
7.240853650853907197e+00 6.994338159631319662e+00 7.386922541434652878e+00 9.856502575309294301e+00 9.915189239565208368e+00 6.484116001192010259e+00 5.310172478814174646e+00 6.416127456169965271e+00 7.256421941301415934e+00
5.994654372756318850e+00 7.737308720360109859e+00 6.043592881535976069e+00 9.870545550971627335e+00 8.786439742062428948e+00 7.619487278148420195e+00 7.216005665100793109e+00 5.781231836193670759e+00 9.664756939078731790e+00
8.964368731972530924e+00 9.402559614633290153e+00 4.713975186629966174e+00 8.136378905039684639e+00 6.747193034966976199e+00 8.212580453847952100e+00 3.915093292819972870e+00 5.876890233131580210e+00 9.316407400498489366e+00
9.462171495525767639e+00 6.319235868828986469e+00 9.551892430056698302e+00 7.325824187073838090e+00 7.654996693853235001e+00 7.841364785742339194e+00 7.076108574951894603e+00 9.844538850418953047e+00 7.700547863793423709e+00
9.754144077185975092e+00 7.182855675959523012e+00 7.581767467009678185e+00 9.170082838466070640e+00 9.436614403531439876e+00 9.293875877601875501e+00 9.129432056501192605e+00 7.765732815332855310e+00 7.197323656875509457e+00
8.260200529196978891e+00 8.789729751260507484e+00 7.686615458291487180e+00 9.098344114060340715e+00 9.788878545951547494e+00 9.555779515691320114e+00 9.203889320721531320e+00 7.450435931540566159e+00 4.668321259824071312e+00
7.637022313404891349e+00 9.787283852916154103e+00 8.463882362499763445e+00 6.660919941706336722e+00 7.817693042676738813e+00 9.752474278832734100e+00 9.553796866403862609e+00 7.189471160822973772e+00 7.305552836765193625e+00
9.391483455863467000e+00 5.120881772169277646e+00 8.853685795993349927e+00 5.497432867843541793e+00 6.092100896316358316e+00 9.330202001382561505e+00 6.651680341576621913e+00 8.814579403643566735e+00 7.767826432571524720e+00
7.326007464221878429e+00 5.415720693128299956e+00 8.931754184514126393e+00 6.579272956856755172e+00 7.932979342474688167e+00 9.089985535254150761e+00 9.826928899682492613e+00 6.906504928128005538e+00 5.431521731976235223e+00
7.817550096731777920e+00 9.865068224591086121e+00 9.780785202741512308e+00 6.943061909242798535e+00 8.895997981663919418e+00 9.884854778076460846e+00 8.543904718925688258e+00 8.804139024262195079e+00 8.372164703305969624e+00
7.124385580329434475e+00 6.463151322404749877e+00 8.934095119821980902e+00 6.613697283381545056e+00 8.610562414712539692e+00 6.594777473735966566e+00 7.840099044541950946e+00 8.805358876846511862e+00 8.673975823317778833e+00
8.360782530605721519e+00 8.383978361334810003e+00 9.525139571694056784e+00 9.328693876770012494e+00 8.917133919275716636e+00 7.082161543175865326e+00 7.594333671529552632e+00 8.495387637097039146e+00 9.223770098877711376e+00
5.942317472376728027e+00 8.305083167969215197e+00 8.156535125083681947e+00 6.763216857997785603e+00 6.488914637307337863e+00 2.768637240120257914e+00 8.075007022368193788e+00 9.701358057316596728e+00 3.621308966180625699e+00
9.085588741329241103e+00 8.094309075848329371e+00 8.944428956403529085e+00 7.724631114463867299e+00 9.734585250133214629e+00 6.541781434742416579e+00 6.866363108075419497e+00 9.352228915239793494e+00 4.840608785705934558e+00
8.079800137460319220e+00 6.645503695851266102e+00 9.884585126577899672e+00 9.085292025149461992e+00 6.900142403769461197e+00 7.030444133988877908e+00 7.930074733490749317e+00 9.456512347944277863e+00 9.058311276576393567e+00
9.026134847814105910e+00 4.321137060466223367e+00 6.874515431409861321e+00 5.169038346693223929e+00 9.167862357907406334e+00 6.513534484526801727e+00 6.518724350809648627e+00 9.255807467558655688e+00 7.730431690617447060e+00
6.771397057530720964e+00 7.641380273976402293e+00 5.818277850742944679e+00 3.548066495901307960e+00 8.070973995798615519e+00 8.544681177123681692e+00 9.355241410484726572e+00 8.022047325300473375e+00 7.155185849478290727e+00
7.353285999895076586e+00 9.252885168519721759e+00 3.896661243371667194e+00 9.344509544678890833e+00 8.217482007034352165e+00 9.568422612849913023e+00 5.033703626277324261e+00 7.315866800053653307e+00 8.803302073654299065e+00
8.620829504150643530e+00 6.723176268267341271e+00 6.410531673816329601e+00 9.825254175859988948e+00 7.251427920436063879e+00 9.466703075841769177e+00 9.483451613489350507e+00 6.774124939042133420e+00 5.859825748418455049e+00
9.072593778825664756e+00 8.957980585094352577e+00 6.730273681610242420e+00 7.617702774978843294e+00 8.894548124476951756e+00 9.648176513169001822e+00 9.231338442437229119e+00 9.051560739684003210e+00 8.923392064268382384e+00
5.277434845582902767e+00 5.948437738766106264e+00 9.164505613902800718e+00 5.746983134147006567e+00 7.931141164712885328e+00 7.810308532331345255e+00 6.906402146640008510e+00 8.574394649795024748e+00 9.611839107986046571e+00
4.180596797218810501e+00 7.076411906292522147e+00 8.231997232609817416e+00 8.890947215274804805e+00 6.310272140336023128e+00 7.974903142049765137e+00 7.176403258466947044e+00 8.865903400766054432e+00 7.737747375002810735e+00
6.734849164329813398e+00 6.856234599237058802e+00 7.843019770357497755e+00 9.710137579930067986e+00 9.093967997393779257e+00 8.596733994418283231e+00 8.312529955926633463e+00 4.518556372135017263e+00 7.587296731398418537e+00
8.221626626640073709e+00 4.831307208055098279e+00 9.320079459007345690e+00 5.376624143075471096e+00 9.721985651020137453e+00 7.724542415857306388e+00 6.899385577495244171e+00 5.497160498792615257e+00 5.699899936282168511e+00
8.227021140762598606e+00 6.900439378635394583e+00 9.778463162471433989e+00 9.060428646820394505e+00 6.026850817406812055e+00 8.422642596174563678e+00 6.360863970179989835e+00 6.489498172981896573e+00 3.973938865397011799e+00
9.528569142304169404e+00 4.823033067516377059e+00 7.314005589263754992e+00 9.531835562177601417e+00 8.700808488133413121e+00 9.700455793438377938e+00 6.397847883123171542e+00 4.168536346759710298e+00 7.891167181054756341e+00
9.491080251382248534e+00 6.357849851036217359e+00 9.654571910557731229e+00 6.172143964066542310e+00 9.619475942601326324e+00 9.759797777810723218e+00 3.463935572368913363e+00 4.493950767693567272e+00 7.952710346217029880e+00
4.959738390125020935e+00 6.960476379891612275e+00 7.409548460003758663e+00 6.163012640685201049e+00 7.871397151631986056e+00 5.067227925155111556e+00 5.392937109408900476e+00 6.935601554552503600e+00 6.318588572026668793e+00
4.036271210489067229e+00 9.581705555944528996e+00 5.235771018447365144e+00 9.354922023990898339e+00 7.679271820388603231e+00 9.247256109785002565e+00 5.541681278229091845e+00 9.378556935433024933e+00 8.588562504912880868e+00
5.418666716226507418e+00 9.574588096605570087e+00 8.257030869229529557e+00 6.849276268108684285e+00 7.223725045071849316e+00 8.629832815777199073e+00 9.854855492625743452e+00 7.248347665607766110e+00 7.033217035836658582e+00
6.260585740640906671e+00 9.681167284059478462e+00 7.299217840434061522e+00 9.118485049171956902e+00 8.250308344041320296e+00 8.867395161121908842e+00 7.817495470049328432e+00 7.521995914165700903e+00 9.282421656972790203e+00
9.852790819035824654e+00 9.797237280303392026e+00 9.838333332359670891e+00 9.256980033629982785e+00 7.114480172166250505e+00 8.551040134181647545e+00 5.503505557173771656e+00 7.579976494441432067e+00 8.787724635185190536e+00
9.923911499395927649e+00 6.786651247588268099e+00 5.334396143588287842e+00 9.084771564668649546e+00 6.876974609190654064e+00 8.391696894035776566e+00 8.668654943321648432e+00 8.550605616182675561e+00 8.835713148827997188e+00
8.054542358727019291e+00 9.760416008342827965e+00 8.542393686638746431e+00 8.406171474369305230e+00 6.954275487883961659e+00 8.155412993956737466e+00 8.291295116435952295e+00 9.728143765083695271e+00 6.850211386401054980e+00
6.894751960328933116e+00 6.306465774025062920e+00 8.876016016203507775e+00 9.020509041111310466e+00 7.368176013824731641e+00 7.118848227017307906e+00 5.821857890988169082e+00 4.818330546363648104e+00 6.541156121989269323e+00
6.745685885206077259e+00 8.675712689231666275e+00 6.037580002023625880e+00 8.856525874695076794e+00 7.778004353440659102e+00 7.699376590620325977e+00 9.352306580530195035e+00 4.747787979011242498e+00 8.970274842056848996e+00
6.177158270330340706e+00 9.503256804554979453e+00 5.220350367886572585e+00 8.643178750035138691e+00 6.454790626805870346e+00 7.217854271648384668e+00 9.030676732585639854e+00 5.246310611701214377e+00 7.505448631453486286e+00
7.649731059776017084e+00 9.526252691747846058e+00 6.400003454122570545e+00 9.466327324987851455e+00 6.851904953233372453e+00 9.160495673690352447e+00 9.000293888817331833e+00 5.592023364251788031e+00 9.085107258011248632e+00
7.330765036326727824e+00 9.120180179578438739e+00 6.455622573652737728e+00 8.340987786284056682e+00 5.286254007845929692e+00 5.479789891171440885e+00 9.267246884409127361e+00 6.397199535592549502e+00 6.156730543722585658e+00
9.092420566774666923e+00 5.575008967580620478e+00 8.667518243119369359e+00 7.832512280940706617e+00 9.683265536040181587e+00 8.348314786845032032e+00 8.400996963037709264e+00 8.343369010627348814e+00 6.909847865642250397e+00
6.913560729028288776e+00 8.804572792047210328e+00 9.920040183592300664e+00 6.467565268169536807e+00 9.535294225090819253e+00 9.322144894807484761e+00 8.677376289075452220e+00 9.726021382439125063e+00 6.767534701989472268e+00
6.281703404621497455e+00 6.538592904441065556e+00 8.826580905749500161e+00 8.307389765000415593e+00 9.534810647226706237e+00 6.630846075682541141e+00 5.625571262771131842e+00 8.721257601911629465e+00 7.762949690681047343e+00
9.585997846282189983e+00 9.877777198835381967e+00 8.037174442768245441e+00 9.488392691863618111e+00 8.628582584665064559e+00 9.395865896912997783e+00 6.747593442084575344e+00 6.038637073107918418e+00 9.203329262335950389e+00
7.282383573959697820e+00 8.941302004083311772e+00 6.833651266221123954e+00 8.833114232674894595e+00 9.257585703591082904e+00 9.758165160123066784e+00 9.510839693987151122e+00 9.975075093320201702e+00 6.399989781203277772e+00
8.602402996027084470e+00 8.034955692774932601e+00 6.630463646180292159e+00 7.017373748788715559e+00 8.976875942811780362e+00 6.763960805973836976e+00 9.350495389686200198e+00 9.001346208590657483e+00 7.584288346031875072e+00
8.733177331195037141e+00 6.977012701562091301e+00 9.768357299230359558e+00 8.235641157529817846e+00 9.434421727245089428e+00 8.221446621163025270e+00 8.561462777418139325e+00 7.335005882936772359e+00 8.794043338834653056e+00
6.271504283491368348e+00 5.151466218225046134e+00 8.982481500466770186e+00 6.011817959853767768e+00 7.475961626878162569e+00 8.862091070536164850e+00 7.682044708517427267e+00 7.380414720724812305e+00 7.532573326498958721e+00
7.171686781143054468e+00 5.476500704912690587e+00 7.491343869732459027e+00 7.876425634107977913e+00 8.347714145391162077e+00 9.943915514912578857e+00 5.863971884638648824e+00 4.976941802775908030e+00 9.071719239190334960e+00
6.120067624529414552e+00 6.080802542915341391e+00 9.954100312696084529e+00 9.575987368465961325e+00 6.251598839306256039e+00 9.677111860623297090e+00 5.984706512520125976e+00 9.203516479819448648e+00 9.275352294126756547e+00
6.069172166226254994e+00 8.596992864945313784e+00 8.760078324033703012e+00 7.665477428439944063e+00 8.009789662026106427e+00 7.580236169691954018e+00 6.587492106861970953e+00 7.545782000845991710e+00 9.534923578332353600e+00
8.639951007994497445e+00 9.122405419060950038e+00 8.327383372896814961e+00 8.195456325782624063e+00 8.219973601882589520e+00 6.973985163774983675e+00 4.513703221184044878e+00 6.197636382008146150e+00 8.985846624102940439e+00
8.257235674741808751e+00 8.003462485705085783e+00 9.987554450381729509e+00 8.013958708752909388e+00 9.645524741254670076e+00 8.049580489449411402e+00 9.048483999959634261e+00 9.959468170196416281e+00 9.132068851890711159e+00
6.102735794433535865e+00 5.606060899593348523e+00 9.240719378453368549e+00 6.313244378934097512e+00 9.046882189807353924e+00 8.314706368270574188e+00 8.388668189973095934e+00 8.827632316246072364e+00 9.935755161064438568e+00
6.149297741823309238e+00 7.968796348673789609e+00 8.625457531863839122e+00 6.864292848568029015e+00 8.929960117979581113e+00 9.685646007912747990e+00 7.031396137145851100e+00 7.083760994927528643e+00 9.146615038324155122e+00
5.411636122242599711e+00 7.480404136232591483e+00 9.023599588652464476e+00 9.886666917955706069e+00 9.414943194585172037e+00 8.316408954850396995e+00 6.350320499229276550e+00 7.450216674331772815e+00 7.290889908914466311e+00
5.684963240459952161e+00 5.775251022582891025e+00 7.067377893143146572e+00 6.378537903067749149e+00 8.545245520554654917e+00 6.555090338313338982e+00 8.755630273621878956e+00 8.078171420366610178e+00 7.440990344834086834e+00
9.063443039900446863e+00 7.814849603714821846e+00 9.667244820212799183e+00 9.767858382359161595e+00 8.816328453480835492e+00 9.958055822677289726e+00 4.224385866582978544e+00 8.767108090254804864e+00 9.166123674946053512e+00
9.679792390422333526e+00 8.452837244125536387e+00 9.120927248925022823e+00 8.888237850131185169e+00 7.581769565568472480e+00 8.138291947650975189e+00 6.138994663634632865e+00 4.449634473052096695e+00 8.974451407581895523e+00
9.926651563537699730e+00 7.634180362991188851e+00 9.422060898634967430e+00 9.432639354964790002e+00 4.578741471812005415e+00 9.686537662153492434e+00 7.851100976693345501e+00 7.018766544229201543e+00 7.668426185667653883e+00
8.976047425332476237e+00 9.738338769157412145e+00 9.200286127272955028e+00 8.278764361700252650e+00 5.525187725947362516e+00 8.840837128730672845e+00 6.970055661784441803e+00 8.083583065997554939e+00 9.406854159290368500e+00
9.425485451322513697e+00 7.744694858326801601e+00 5.112121807123134687e+00 7.463299487476493077e+00 8.003850640780658665e+00 8.727098403109593505e+00 8.210748234601188855e+00 7.930949338000500504e+00 9.403680713280490266e+00
9.211556241799435440e+00 7.242900739610765193e+00 5.124222591895629009e+00 6.100414680172473680e+00 3.777205544338323229e+00 9.626188931936798809e+00 9.020228647031824920e+00 6.966419589696986492e+00 7.734787922129209292e+00
5.008314412968982055e+00 9.645291894006371436e+00 6.776246597381049952e+00 5.814266576333534609e+00 9.006264366157479273e+00 8.083814615916157464e+00 6.552157547073825583e+00 5.139950752101309028e+00 7.159479541207135256e+00
4.571794721206217105e+00 8.786735783542727773e+00 6.905835257922428028e+00 8.561551311545830600e+00 9.158781561967307638e+00 9.704179337970693098e+00 7.671292533493538457e+00 5.088140269426800089e+00 8.525764494343365030e+00
4.462602805597980726e+00 9.697777393946488189e+00 9.945540286192148471e+00 8.378166269357757656e+00 9.855471254540363546e+00 8.506377722839809863e+00 3.205842656737794449e+00 4.296118347441972851e+00 9.015157700293432441e+00
5.126521903106278977e+00 8.735624376276062364e+00 7.971839360879762637e+00 7.046660399175404876e+00 7.406783853954648222e+00 8.005202993760608621e+00 9.465642162890288702e+00 4.845445616114441911e+00 9.775134732431267182e+00
8.032577635098538948e+00 6.817967616263906017e+00 8.695145736018307758e+00 7.511924248298910811e+00 7.486156989064688183e+00 7.552225077250613872e+00 8.791266406703273972e+00 9.430486411952269776e+00 9.848556691235010874e+00
