influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 7.529134778690611540e+00 2.974025499858522215e-02 3.603827561250053582e-10 7.725709367992654453e-02 3.524119897328611418e-10 3.425101111450446822e+00 4.883259046768863576e-01 1.861933919376539246e-20 6.023781856516324373e-10 0.000000000000000000e+00 2.531703860062357002e-03 8.159011758256704994e+00 1.981283895573925131e-07 1.278077505600194274e-04 1.641139523306952245e-10 8.466151520006065436e-04 2.414017242927044005e-01 2.761296649736479786e-02 4.339044500088057310e-02 0.000000000000000000e+00 1.989836698541363948e-04 4.087758272425805368e-03 5.495349327557165486e-03 1.936026849694819972e-07 2.489182348707300874e-01 2.804630828439970136e-01 9.769539592073000836e-10 9.276591234849329570e-01 6.964360032285244750e-14 0.000000000000000000e+00 1.162106536908700916e+00 2.513329775943876424e-02 7.355936168609680836e-05 8.505813392527732830e+00 1.454083007220897230e-14 3.109633965018218649e-04 2.026801632376361522e-06 2.306598104715979691e-08 1.849346956325762197e-06 0.000000000000000000e+00 4.440472492532633220e-14 2.039703594053409175e-01 1.709287089436751714e-02 1.576081326878165864e-02 4.065112295236363959e-04 1.981799550236666707e-01 8.016102740267848359e-02 9.532603427146793800e-04 2.786101392119680943e-12 0.000000000000000000e+00 3.614178316740677271e-02 1.837703847622806641e-01 1.063693310987316905e-02 7.753607301652498673e-01 2.841225961147152979e-01 8.055539368123467922e-03 5.501914606718315781e+00 5.520878897929760824e-03 4.153407851459108493e-06 0.000000000000000000e+00 3.921940374978332002e-05 7.707035653348409454e+00 2.461582711298011785e-08 6.117917363825367429e-06 6.782139936222403602e-06 3.286727478808355082e-04 7.659037039402352698e-02 2.206658411014421617e+00 1.369066194558923311e-01 0.000000000000000000e+00 3.323048621061715502e-01 5.055431026030763829e-06 2.398971941878590001e-07 2.808669271221559893e-09 5.806899376471308383e-01 3.730489409890281216e+00 3.201565823094165339e-14 2.325641109780332449e+00 8.955808210315556480e-11 0.000000000000000000e+00
0.000000000000000000e+00 7.150027393897259387e+00 2.279738069226381114e+00 1.655540841729930080e-08 4.541765708514083032e-03 4.609715002689419294e-10 4.390818131351728937e+00 3.806288266787122843e-01 7.386209521877648165e-21 5.778895738686682050e-10 0.000000000000000000e+00 1.102364763435131033e-02 6.672488826327733769e+00 1.133010736009774895e-07 8.853229640781497148e-05 1.373314002622044275e-10 1.104718360337324191e-03 3.097912672509622323e-01 5.152212580105188650e-02 3.551675016535485452e-02 0.000000000000000000e+00 7.133628329611854234e-04 2.176422219990822773e-03 9.073177359403851710e-04 1.149309964182202519e-07 2.495586153724858591e-01 4.176944537136640379e-01 8.175583347506500173e-11 1.800258795769760667e+00 4.001115932060993231e-14 0.000000000000000000e+00 9.056575329714491862e-02 7.771892950414879472e-03 6.205108624694439330e-05 7.315533195047154713e+00 5.376537519089669551e-15 4.428577627854271125e-04 1.231595824023641625e-06 5.070376155810125590e-08 1.680652410252795724e-06 0.000000000000000000e+00 3.135361684473382738e-12 2.800210722886707550e-03 1.820044685177799743e-02 1.044799396581968728e-02 1.296420801214241876e-04 1.502733229397274217e-01 8.935952856238749131e-02 2.052670544933936705e-02 2.909817444838772597e-12 0.000000000000000000e+00 3.050469363525544486e-02 5.212282202956044497e-01 1.444373740799923499e-02 3.181547706918641083e+00 5.100042761363784427e-01 6.801883277969465041e-03 5.302692137223549373e+00 1.499695356945026379e-03 3.617745566032097905e-06 0.000000000000000000e+00 6.638143182319921742e-04 2.127905336409716686e+00 4.305405429936166012e-08 2.151274684288235270e-06 9.475918607732776284e-06 1.512667912304563420e-04 1.595557779909462515e-01 5.229428399577199515e-01 7.172170096204369405e-02 0.000000000000000000e+00 1.169210569223561175e-01 2.281456544297633831e-06 6.180070129240429596e-08 2.507057017244717820e-09 3.130217623843930541e-01 5.677661228904633539e+00 4.567519506407512257e-15 2.114750954185970588e+00 6.794715622423945679e-11 0.000000000000000000e+00
0.000000000000000000e+00 3.452854325370673383e+00 1.485567252011667394e+00 8.537254107146750047e-09 1.030406986998273940e-02 5.669529156921329863e-10 6.825935310551488833e+00 6.571966747031122713e-01 1.202392594662349830e-21 1.160619864676437124e-09 0.000000000000000000e+00 1.825765027759434708e-02 3.656078638144774295e+00 2.143738431640361398e-08 1.065514722634463299e-04 1.326483586852651875e-10 7.618626141892658301e-04 6.414471028085894089e-01 3.328601786266613960e-01 1.542751653012023119e-02 0.000000000000000000e+00 1.509111515080321323e-04 3.098993842863543846e-01 1.838415448910308376e-03 1.284910730283397197e-07 8.287632491367797893e-01 1.196035312644595061e+00 1.234572806256789626e-10 1.985918648335376346e+00 1.137502779493769160e-15 0.000000000000000000e+00 2.317184152913586911e-02 3.954634722391937342e-03 6.224450394895713430e-04 1.644866315130265599e+00 1.056557282385033355e-14 5.653373367200095799e-04 6.662855757947921455e-07 3.380446762775554218e-08 1.825568411252800809e-07 0.000000000000000000e+00 4.719561186692331656e-12 9.839366952548982831e-04 7.446338294368450017e-03 9.726008384015431829e-03 7.410423082860283827e-06 2.510567784430242644e-02 6.323612062409161849e-02 1.489806207612888803e-02 3.749578063173454221e-12 0.000000000000000000e+00 1.457647357336341876e-02 7.855388621810948102e-01 1.253137172903916012e-02 2.592263448618757238e+00 6.389983060563304562e-01 2.157685914011825759e-03 4.318990130388512760e+00 5.999190651778410705e-04 2.596902576473695229e-06 0.000000000000000000e+00 3.475772236161318060e-04 1.271595603181254974e+00 1.942002931388410972e-08 1.736953385495372234e-06 6.284018192407854562e-04 1.219783710477753940e-04 1.847218312824951136e-01 1.176567986281372491e+00 5.364813252925176856e-02 0.000000000000000000e+00 1.041405051925639480e+00 1.505273886138594012e-06 1.940388280934462160e-08 1.085284674324047691e-09 3.245489147219118853e-01 4.981699019842230847e+00 5.440291764107414509e-15 3.880601110739301252e+00 2.523747500932592620e-11 0.000000000000000000e+00
0.000000000000000000e+00 3.146107340550782228e-01 1.322757769241460934e+00 5.652832660144387343e-09 6.582629501486348539e-03 1.890483820871882206e-09 5.606374009664213176e+00 1.944200522615855409e-01 3.224670451588087492e-22 6.766863701335842797e-09 0.000000000000000000e+00 1.041863563465952706e-02 5.749250304070152584e-01 2.799893662175071860e-08 9.233985795361980813e-05 1.950326518385463678e-10 3.958801716178713195e-04 5.809522124294336232e-01 2.825538293718707905e-01 1.078526944410610096e-02 0.000000000000000000e+00 1.771819037674240407e-04 1.899332003222475029e-01 2.312128373771787926e-03 1.429062774509200491e-07 1.578754934299392010e-01 1.665297211044740322e-01 3.384216097148731094e-10 2.520814114583995291e+00 1.962510514453138664e-15 0.000000000000000000e+00 1.714911030278435874e-02 1.121403940398483677e-03 4.885910915902380233e-04 2.361709899537603741e-01 2.370865862934475086e-14 1.093372123868497064e-03 7.880435633418303783e-07 7.597916673872804718e-08 4.532161744612546460e-08 0.000000000000000000e+00 8.341250886678614835e-13 3.566151223713121422e-03 4.568317626731352270e-03 4.740842105211834578e+00 5.887448517098927812e-06 1.106439883774113994e-02 3.500328104923992045e-01 2.322196986177433031e-01 8.311266853418508649e-13 0.000000000000000000e+00 4.241898958103154649e-02 6.850179300197005716e-01 1.868032079344585095e-01 1.674441945313133395e+00 3.953681253698246856e-01 2.130759173812799955e-03 6.182741538137134008e+00 9.479337642434679245e-03 1.028629273230896330e-05 0.000000000000000000e+00 4.317004408328526202e-04 1.364023768198255049e-01 1.751989028781380365e-08 2.651415838160353288e-07 2.110333566152670579e-02 3.217931027875243691e-05 4.884782502383910319e-01 8.550360296210314237e-01 1.874195018718816941e-01 0.000000000000000000e+00 1.001840911331834061e+00 2.107778735764997021e-07 3.999236929783010538e-08 1.470695191774115652e-09 2.272314509360996715e-01 8.993145732466384601e+00 1.929999496262824922e-14 1.959512124170050829e+00 3.223153841212645252e-11 0.000000000000000000e+00
0.000000000000000000e+00 8.975371813317191139e-01 6.741689654402840404e+00 1.275875115701844755e-09 6.405030797620715755e-02 1.180005277004789142e-09 5.684837399169297534e+00 2.122625865690635355e-02 8.088377991097730174e-22 1.072606351562372284e-08 0.000000000000000000e+00 7.272015519434401470e-03 6.229700057418512404e-01 1.971793804752455536e-08 2.838645807693269762e-05 2.467237055844632949e-10 2.767318419372944089e-04 1.102756280743396156e+00 3.058410246894786577e-01 5.620075526724545691e-04 0.000000000000000000e+00 1.685549686707463028e-04 1.788912084486704024e-01 2.699223058122859117e-03 2.320761062113760996e-07 1.172392512070699194e-01 1.656687869300661475e-01 5.323931647573742724e-10 1.743536105714767803e+00 5.133502478846238894e-12 0.000000000000000000e+00 3.632181307710984769e-02 3.117452732863176552e-03 2.182680320788037023e-04 1.114581647836974665e-01 1.583870122772319336e-14 3.782016748825806941e-04 4.755968852489760440e-07 2.587174514196628390e-07 3.876522275499892780e-08 0.000000000000000000e+00 1.175356428931842602e-12 2.927778277912288906e-03 4.344480155152085146e-03 7.287383263629777730e+00 7.604049712871268546e-06 3.298266963433814174e-04 8.425123216164626117e-01 1.705887951739870345e-01 1.592341213712978530e-12 0.000000000000000000e+00 2.935056623974941284e-02 3.834530437836471406e-01 2.690602150965800687e-01 1.498362245750270327e+00 1.997023171706251501e-02 3.195173024759820346e-02 6.002305956596063474e+00 2.765488874665269006e-03 1.095000661318198878e-05 0.000000000000000000e+00 9.963774346890795497e-04 7.972038898116651229e-02 2.244636302749491234e-08 6.315112474185903868e-07 3.666115529524555106e-02 2.367491617468999444e-05 3.327831691626053079e-01 6.384579193457335933e-01 2.106941530044739164e-01 0.000000000000000000e+00 1.387295944470397835e+00 2.011996337945071046e-07 5.773476751901796506e-08 6.236526257593538924e-10 1.276263999353473566e-01 5.256845369343405849e+00 2.732695337832503981e-12 2.838469516250726521e+00 3.235869177603513610e-11 0.000000000000000000e+00
0.000000000000000000e+00 4.420665915064163620e-01 4.349515254027919831e+00 2.822408692943157147e-09 6.135764843249168557e-03 7.716421196127222764e-10 2.460952529746853745e+00 3.006872714533658994e-02 1.979414742969803648e-21 1.344964205855715142e-06 0.000000000000000000e+00 3.351511757429514321e-02 2.404786849896806411e-01 1.258116944740174418e-07 1.643188219429561424e-05 1.176722205716215156e-10 1.097046143252022657e-05 3.407565215312335027e+00 5.365883327284264037e-02 2.996258701832471062e-04 0.000000000000000000e+00 9.287486922702034749e-04 9.580876933566231587e-03 1.112354578857939306e-03 2.427528935499956308e-07 2.737482044463335762e-01 2.991217717706577517e+00 2.750752533013260916e-10 1.794628115879681740e+00 5.210174740890439767e-12 0.000000000000000000e+00 1.995270426775563183e-02 2.986570544891562450e-03 1.893303199253133784e-04 5.611395704480663833e-03 1.726487624000454355e-14 1.822248030081238172e-04 2.006241277921899672e-08 1.772347902813408993e-07 8.212074368794914048e-08 0.000000000000000000e+00 2.011849683776416157e-12 4.098411311492409712e-04 6.064321322860285503e-03 3.515989774446645733e+00 8.909507798309969706e-06 1.596057789771391686e-04 7.456506039622039506e-01 5.494320901858713163e-03 1.840455984134601664e-12 0.000000000000000000e+00 4.565075794683694926e-02 3.865060455935563355e-01 2.676880831920712689e-01 2.692440334518205969e+00 3.537627750111377312e-01 1.228011443683982989e-02 5.123443068102244702e+00 3.288761189854741591e-03 1.556222011465621105e-03 0.000000000000000000e+00 1.187546201757756596e-03 1.111061005829452886e-01 6.748417069486516597e-09 4.937704193158719184e-07 9.145777216220703221e-02 5.347204065539625092e-05 2.197526706207279190e+00 5.929495276936180836e-02 1.236177691775753457e-01 0.000000000000000000e+00 4.085670193694891594e+00 1.580077302463360485e-07 5.655752533177410357e-08 5.334131007021083989e-10 9.575570834371992246e-02 5.187144186952033387e+00 6.618423137253843014e-14 6.366984041384848858e+00 5.816074669911082997e-11 0.000000000000000000e+00
0.000000000000000000e+00 2.821724769106551678e-01 8.354462381668390947e+00 4.571754122922301270e-08 5.960633526807660766e-03 2.489629513047049471e-08 2.224731982672751851e+00 1.662304801564386605e-02 6.190797681767089651e-21 2.234168729170676394e-06 0.000000000000000000e+00 1.396238283347205934e-02 3.537394579880320244e-01 2.856104803834323156e-08 3.798767511924941707e-06 8.839750597205078706e-10 3.228899860372696651e-06 1.341586652436629556e+00 4.916542981509605670e-02 6.116596908685998160e-04 0.000000000000000000e+00 5.748743289882335319e-04 4.083519728733333957e-03 5.489618782006886475e-04 7.649902478897776897e-07 2.801671921896631834e-01 8.229808341729470955e-01 2.835613715476866726e-10 2.288856878067516920e+00 1.540813523647724761e-11 0.000000000000000000e+00 6.307398750331981094e-03 1.921487001541970045e-03 1.410951977703271774e-05 8.766925650548674023e-03 5.792166382526989482e-14 7.249740856699721757e-05 1.841200067129973475e-07 1.164990885256085521e-07 8.112512706177332300e-08 0.000000000000000000e+00 3.943388943546825873e-10 3.288417061932853995e-04 7.010256793149940990e-03 7.701033265278734996e-01 4.393627942918683982e-06 2.386955331244959696e-04 7.760742599655381380e-01 1.654689322257055012e-03 9.018711147058044653e-11 0.000000000000000000e+00 4.549415538652069879e-02 6.470145543485421591e-01 3.292284488062586778e-01 3.541767987137868445e+00 5.125987170774964907e-01 5.140532738740730689e-01 4.674114858175169473e+00 8.024767014775125926e-03 4.293947571858970635e-02 0.000000000000000000e+00 2.397656967662828084e-03 2.882280876244174006e-02 3.187366076843548925e-09 4.786401617256123408e-08 3.757129187667686970e-02 9.694816216132629894e-05 1.649244606321442541e+00 3.623596737904552501e-02 3.184053848079185234e-02 0.000000000000000000e+00 5.318739543862701424e+00 6.668054929977587071e-08 3.223555762645508510e-08 4.643514845218581235e-10 6.105088353335257068e-02 9.939908711077947601e+00 8.256547029888066328e-15 8.986667004032359074e+00 1.091192671453138592e-10 0.000000000000000000e+00
0.000000000000000000e+00 5.871566428123657921e-01 4.307109451454961047e+00 3.752786451827154136e-08 1.741343305848857409e-02 2.700298195481701718e-08 9.026139227311490432e-01 9.911555744475674529e-03 3.430612813014416349e-21 5.468928571462989738e-05 0.000000000000000000e+00 2.842689658732487287e-02 1.584379331959868686e-01 4.111002851356233389e-08 1.836908359124927068e-06 1.449738919401558761e-09 2.922326437452773874e-06 3.657238706928782612e+00 3.211630953453196297e-02 2.387021726521439710e-04 0.000000000000000000e+00 5.009861504452901544e-04 4.869403101363290604e-03 4.046501875202022707e-04 1.859457014947985586e-06 3.128623768629190116e-01 5.322577904294202966e+00 4.105841341273280288e-10 1.243142247807987183e-02 9.691800731079878452e-12 0.000000000000000000e+00 6.905570922597880669e-03 5.145230724425552300e-04 8.121994237406858375e-06 1.253553687379195883e-02 5.235638988574190118e-14 3.617434352116354296e-04 4.477263706888798032e-09 1.851166973434464378e-07 7.878394904070025029e-08 0.000000000000000000e+00 8.147435578589044889e-11 3.933239398379982806e-04 2.542732327074833168e-03 6.556377057740305769e-01 6.547382182617845250e-07 4.429313547518702186e-04 9.582269405788793049e-02 1.396315552520294850e-02 1.233952240150708342e-10 0.000000000000000000e+00 4.915724234445834062e-02 4.462987417208871821e-01 1.155176317334456609e-01 5.233524399890955081e+00 1.835523593558767708e-01 2.246555122346484690e-01 1.523877722394334944e+00 2.775773007920509777e-03 2.134263032774428026e-01 0.000000000000000000e+00 6.336387023679856652e-04 2.233828377010084743e-01 4.055780250122583520e-09 6.020522443889746439e-09 9.619895863186719853e-02 1.392451872540386088e-04 3.297668658598751801e+00 3.363518491667762123e-02 9.203747220326718645e-03 0.000000000000000000e+00 3.583209488007406129e+00 4.143666211502976144e-08 1.425529592189699212e-08 5.502456423213847333e-10 2.975799948113334696e-03 6.730715153428965536e+00 6.706790475261004273e-15 8.003380450784639777e+00 6.405709083691359126e-11 0.000000000000000000e+00
0.000000000000000000e+00 2.028498931952644746e+00 3.777513767536566647e-01 3.257462007600369824e-09 3.772760756375923702e-03 5.647363143782136273e-09 5.355581444659139601e-02 2.217789910970376088e-02 2.315929350227870646e-21 1.610540105825555770e-04 0.000000000000000000e+00 1.178167294053992370e-01 8.986436146485504706e-02 5.008716662121857960e-08 1.084684780667543116e-07 6.975762497306093066e-09 7.938806744992143478e-07 2.713648983922710922e+00 1.364606668180969387e-02 2.391368551771874554e-04 0.000000000000000000e+00 6.042552776837276226e-04 4.098539307104650739e-03 6.526212762759527834e-04 3.757600045645037700e-07 4.097580618978451938e-01 5.332658245121370655e+00 4.080111928715466369e-10 5.289582608297332261e-02 6.075758546464357759e-12 0.000000000000000000e+00 2.800030707089787643e-02 9.664131030343783976e-04 1.508896029420681753e-05 8.708872997539220812e-03 5.552779210657627996e-14 8.081849193305517751e-04 1.057853214928442232e-09 1.089129527538343242e-07 3.736716369381170361e-08 0.000000000000000000e+00 7.099587571620201992e-11 1.101794888818777871e-04 7.039463623946203008e-03 2.219485584359912611e-01 9.186384562867021601e-07 2.977088403116464818e-04 1.315382561039289133e-01 1.701119317006304901e-04 9.399716406579794506e-10 0.000000000000000000e+00 6.479629419367258225e-02 5.599666060390829925e-01 2.727138129938025957e-01 5.248768258403262443e+00 2.504737142766684244e-01 2.532530530022733539e-01 4.723687996419612678e-01 2.362392452240656866e-03 1.376152049349715217e-02 0.000000000000000000e+00 2.048983070478415953e-04 1.287165105435039980e-01 3.238220735373101136e-09 4.988859552577958773e-09 1.952537528503909547e-01 4.022698366915137278e-04 2.556834252035820931e+00 1.680391968781849710e-02 1.957517954660617510e-02 0.000000000000000000e+00 2.917006688075299614e+00 2.887169406031343145e-08 1.648111826502471934e-08 3.258235882853588507e-10 3.817594482154361250e-03 5.851888141145966671e+00 2.933675871002794076e-14 5.521201569621048577e+00 4.131705892798415769e-11 0.000000000000000000e+00
0.000000000000000000e+00 2.593573102236148564e+00 3.677316281129874853e-01 1.940621287139961844e-09 3.068433200958233312e-02 2.284629180525441944e-09 7.744738984986622443e-02 1.503329995027536392e-01 1.758616005480212883e-21 1.185639160821022619e-04 0.000000000000000000e+00 4.127164024589593389e-02 1.739767985036299036e-01 5.131267084749351975e-08 6.796368719897504234e-08 2.194932932387212654e-09 8.154821639538538126e-07 2.605437915864630138e+00 5.411570630876335643e-03 9.833420758919074554e-04 0.000000000000000000e+00 4.754130106244078171e-04 3.999354321892329735e-03 2.420279353907140417e-04 5.187723248498875464e-07 3.451818689777245153e-01 3.156929914268170823e+00 1.054944307386258620e-10 2.607773069466310517e-02 4.972789158809186931e-12 0.000000000000000000e+00 1.004368892616962355e-01 1.101110969976459592e-03 8.207393392019163893e-08 1.243782293442636383e-02 5.662543907790999975e-14 1.192597828590005954e-03 1.257133295015546111e-09 1.029116435994451678e-07 3.215746938351019760e-07 0.000000000000000000e+00 1.596914363079817229e-10 5.873370271367593968e-05 2.282654460726464638e-03 8.432998356525400752e-02 2.038868457157027104e-06 4.421275326375785782e-04 9.438626507564432111e-02 5.114496000758494591e-05 1.541145057668715639e-09 0.000000000000000000e+00 1.809018368834796817e-02 3.680991435622396057e-01 2.431900722061230979e-01 3.085171885040263184e+00 2.641458865840853321e-01 1.457791589232737550e-01 3.311585630353632292e-01 2.267382146476406082e-02 5.163499098984021714e-03 0.000000000000000000e+00 2.804593836718014075e-04 6.516225153459970221e-02 1.246797721743393624e-09 4.677389791616399395e-08 4.884963445748465721e-02 1.551606911379642840e-03 6.868476754502976789e+00 2.881543084521303449e-02 3.142945376349945419e-03 0.000000000000000000e+00 5.003957135954486546e+00 3.142750451171624356e-08 1.747208477868130216e-08 8.494947939396720055e-10 3.537172288783906830e-03 3.450292552172411931e+00 5.604460710790791474e-14 6.603304554811854743e+00 1.882151210868950051e-10 0.000000000000000000e+00
0.000000000000000000e+00 1.146747677975786139e+00 2.125876721401733990e-02 6.344885033893065153e-09 4.676796387406245009e-02 3.528771420344082757e-10 3.235965504034948263e-03 2.155521240199630983e-01 7.955114371219130627e-22 5.623803508166271242e-05 0.000000000000000000e+00 5.431864704503495261e-02 2.476927420069820751e-01 1.630356355942705380e-07 2.819485690675396053e-09 2.441463249442662005e-09 6.711040332965201216e-07 3.407466158906715670e+00 7.475189720254032770e-03 2.996542132154978843e-04 0.000000000000000000e+00 4.453147458918067466e-04 2.101571858497611103e-03 3.522866451153059504e-04 7.481335953774693083e-07 3.782137353878131103e-01 4.882373157628286942e-01 1.204943422098112359e-10 3.768250979393249211e-02 5.664334041627221974e-12 0.000000000000000000e+00 9.995738199712721483e-01 7.769552615236562099e-04 5.489426518107255603e-09 2.781738654162407842e-02 7.452155484643409954e-14 2.343377544109527619e-03 9.490549622015516585e-10 4.349840348801002133e-05 3.762673344558599452e-06 0.000000000000000000e+00 7.547943078822093943e-10 9.442953244094189492e-05 3.307763695632166909e-03 5.094113857493662995e-02 5.020531467675698033e-06 6.737279892544071301e-03 5.259347679751777416e-02 5.769414546701216116e-05 3.560162941749913929e-09 0.000000000000000000e+00 2.009628576570713504e-02 1.318455995454912572e-02 4.643455572018258259e-02 2.594289082196569396e+00 3.619130746940388832e-01 2.190718374226773568e-01 2.763146495108667056e-01 3.671774621829267810e-02 7.566294620859610569e-03 0.000000000000000000e+00 9.196460777320326809e-05 4.516596648949668946e-01 1.265682776655469825e-09 5.717074634267446592e-08 1.437194602704858493e-01 7.729055738039582873e-03 5.676638263567417297e+00 3.378368167812712680e-02 7.260407179168471004e-02 0.000000000000000000e+00 8.604142711587159376e-02 7.493224845798000611e-08 1.965119464765316130e-08 2.881104941839763824e-10 4.670971782765253981e-03 7.114297112709033755e-01 9.295284494736529753e-15 4.535921354711653919e+00 6.672558793394589330e-10 0.000000000000000000e+00
0.000000000000000000e+00 7.210288784416914787e+00 1.060388252127420460e-02 1.484076494236182567e-09 1.429384203493177796e-01 2.756474840024248745e-10 1.755891615041286439e-03 2.480720438889703505e+00 9.579953004723085767e-22 2.887747091189840561e-05 0.000000000000000000e+00 6.400813654940976094e-02 6.246899663581860496e-02 1.874291454289002153e-07 4.066241632321265083e-09 1.845651711699798151e-09 2.113302934250917741e-07 3.263575045786345719e+00 4.445881849975780870e-02 5.203672003370684272e-04 0.000000000000000000e+00 3.095775204294907643e-03 2.206281508068692627e-03 9.251036603064537569e-04 7.927628169392324411e-07 7.168080074694451742e-01 6.606837647535366287e-01 1.449727080216248832e-10 3.866002777605853646e-01 5.592293762976877807e-11 0.000000000000000000e+00 4.363531301377160943e-01 5.943433994462572105e-04 3.754690946396019856e-08 4.101997398827400554e-02 3.110278895964147620e-14 1.830567139703273647e-03 5.191978893858775546e-09 9.270547894434900488e-06 2.570641928449461994e-05 0.000000000000000000e+00 7.631597029625260502e-10 7.136801257139647754e-05 5.060793951518913420e-04 1.514667556695859126e-02 3.912483132836668768e-05 6.631372657319657866e-03 2.683866930891468106e-01 7.547160794164899068e-05 2.893338514905987988e-09 0.000000000000000000e+00 1.434377282725060598e-02 1.449495397268439276e-02 3.957129431701583017e-02 3.245261121693528761e+00 5.930600058575040412e-02 9.068823229306560707e-02 3.667335610281597935e-01 1.032954618293221646e-02 8.184939163485992555e-03 0.000000000000000000e+00 8.742326433295420307e-06 5.674368250833695670e-01 8.125015244297029184e-10 5.521106150729757458e-08 1.764891822529049692e-01 2.577160486804826699e-03 1.382448845557112671e+00 1.817817121958801296e-01 1.280689497773999930e-01 0.000000000000000000e+00 6.251777510388015768e-01 1.557533278589285722e-08 6.810324613102885350e-09 1.279985512856598036e-09 7.866779779604576167e-03 4.663906090085752076e+00 9.135979194697541212e-15 3.076275415685191472e+00 3.093878641046219705e-10 0.000000000000000000e+00
