log.prior	log.likelihood	log.likelihood.test.set
-7.212983807427328884e+02 0.000000000000000000e+00 -3.170105909550967738e+01
-7.314530267824800376e+02 0.000000000000000000e+00 -3.029567089756666576e+01
-7.414568646478203391e+02 0.000000000000000000e+00 -3.079848230303002765e+01
-7.456028724346329000e+02 0.000000000000000000e+00 -3.119736281420794910e+01
-7.459141609063342457e+02 0.000000000000000000e+00 -3.211186579995973034e+01
-7.681724702502311857e+02 0.000000000000000000e+00 -3.240988830485903804e+01
-7.592059080460819587e+02 0.000000000000000000e+00 -3.140173841718284109e+01
-7.822204925226615160e+02 0.000000000000000000e+00 -3.060092921534118204e+01
-7.847233715821109854e+02 0.000000000000000000e+00 -3.160569584533286047e+01
-7.842582132106224435e+02 0.000000000000000000e+00 -3.171424695665857030e+01
-7.672935192355955678e+02 0.000000000000000000e+00 -2.927964237688664184e+01
-7.769509660009764502e+02 0.000000000000000000e+00 -2.966251447804705776e+01
-7.941884720979887788e+02 0.000000000000000000e+00 -2.956309826825345510e+01
-7.979209616100038147e+02 0.000000000000000000e+00 -2.990854232422628911e+01
-8.227919912329241470e+02 0.000000000000000000e+00 -3.049678656755457951e+01
-8.324800612139866871e+02 0.000000000000000000e+00 -2.944588460520778028e+01
-8.250216093867804830e+02 0.000000000000000000e+00 -2.940246674285310746e+01
-8.227326720308683434e+02 0.000000000000000000e+00 -2.912693843020511508e+01
-8.078479821433031702e+02 0.000000000000000000e+00 -2.844373562047319126e+01
-8.151961343312377721e+02 0.000000000000000000e+00 -2.888171701448179363e+01
-8.289319070583828761e+02 0.000000000000000000e+00 -2.908387704089025760e+01
-8.414652443288612176e+02 0.000000000000000000e+00 -2.973410460693574464e+01
-8.356172479000299518e+02 0.000000000000000000e+00 -2.991268283515185544e+01
-8.406166469305294413e+02 0.000000000000000000e+00 -2.919738027542575765e+01
-8.590064779425447341e+02 0.000000000000000000e+00 -3.073294354840663800e+01
-8.637200744814273321e+02 0.000000000000000000e+00 -3.166001901152461073e+01
-8.782673269769643412e+02 0.000000000000000000e+00 -3.168601036990298780e+01
-8.713321495398738534e+02 0.000000000000000000e+00 -3.079531661291765943e+01
-8.911880730014771643e+02 0.000000000000000000e+00 -3.027863600659568988e+01
-9.013373993727485640e+02 0.000000000000000000e+00 -3.040305629226534734e+01
-9.023361715237867884e+02 0.000000000000000000e+00 -3.163217674314566352e+01
-9.009097505946919000e+02 0.000000000000000000e+00 -3.117990838737688364e+01
-8.931030455130959353e+02 0.000000000000000000e+00 -3.049354128648101891e+01
-8.696678896650464594e+02 0.000000000000000000e+00 -2.911888136972739005e+01
-8.402412305109571662e+02 0.000000000000000000e+00 -3.041216702160735963e+01
-8.393031508993148009e+02 0.000000000000000000e+00 -2.993093000563656858e+01
-8.719437993729243317e+02 0.000000000000000000e+00 -3.057240102816726335e+01
-8.676167818245737635e+02 0.000000000000000000e+00 -3.083505413222133029e+01
-8.487202080745869353e+02 0.000000000000000000e+00 -2.987732483480388623e+01
-8.730810823235981388e+02 0.000000000000000000e+00 -2.996261201663610052e+01
-8.708778686131072391e+02 0.000000000000000000e+00 -3.076303900994790297e+01
-8.827015825198834591e+02 0.000000000000000000e+00 -3.082548062305140490e+01
-8.889371835682513847e+02 0.000000000000000000e+00 -3.085818754044342427e+01
-8.848719039838733806e+02 0.000000000000000000e+00 -3.139649784677664002e+01
-8.747402468066926531e+02 0.000000000000000000e+00 -3.119412612210801683e+01
-8.982277809672910962e+02 0.000000000000000000e+00 -3.130821600957342810e+01
-9.267981645646241304e+02 0.000000000000000000e+00 -2.988502747467593679e+01
-9.316825772007866817e+02 0.000000000000000000e+00 -2.960627035846216870e+01
-9.248680890000914587e+02 0.000000000000000000e+00 -3.000748814921112739e+01
-9.286698985700267031e+02 0.000000000000000000e+00 -3.018218668736923860e+01
-9.325680980681702295e+02 0.000000000000000000e+00 -2.976110536017007746e+01
-9.265081884831793104e+02 0.000000000000000000e+00 -2.989280574663304435e+01
-9.184077434687610548e+02 0.000000000000000000e+00 -3.161074280249384572e+01
-9.170300964901148291e+02 0.000000000000000000e+00 -3.176644980920585226e+01
-9.249355677680546250e+02 0.000000000000000000e+00 -2.956109749686351051e+01
-9.383647557733860367e+02 0.000000000000000000e+00 -3.023259902601508031e+01
-9.172903716333180455e+02 0.000000000000000000e+00 -2.941127562632263448e+01
-9.111432917859793861e+02 0.000000000000000000e+00 -2.905190975722854319e+01
-9.254598358653955756e+02 0.000000000000000000e+00 -2.849921578331536409e+01
-9.526012436968496786e+02 0.000000000000000000e+00 -2.891882810282922378e+01
-9.798664608416110013e+02 0.000000000000000000e+00 -2.836128628869752788e+01
-9.903981857599482055e+02 0.000000000000000000e+00 -2.847723178069810501e+01
-9.986590770467203129e+02 0.000000000000000000e+00 -2.950019197071512167e+01
-1.029589352376847955e+03 0.000000000000000000e+00 -3.038629947953829458e+01
-1.028243695366619477e+03 0.000000000000000000e+00 -3.065958074918310672e+01
-1.014458400462928125e+03 0.000000000000000000e+00 -3.050928949568502446e+01
-1.004684126000304559e+03 0.000000000000000000e+00 -3.008980652282572521e+01
-1.023443437506359714e+03 0.000000000000000000e+00 -2.997947421330390227e+01
-1.020253417086792297e+03 0.000000000000000000e+00 -3.236923684586295735e+01
-1.012759112878790006e+03 0.000000000000000000e+00 -3.215944277598603662e+01
-1.020768086714658466e+03 0.000000000000000000e+00 -3.237361125960646291e+01
-1.040975560488933070e+03 0.000000000000000000e+00 -3.249440731916988057e+01
-1.034962841741528337e+03 0.000000000000000000e+00 -3.300979488735629275e+01
-1.034977854374215894e+03 0.000000000000000000e+00 -3.187098747293433121e+01
-1.020326407142888570e+03 0.000000000000000000e+00 -3.164891353766016380e+01
-1.021411529999420281e+03 0.000000000000000000e+00 -3.168476815884841358e+01
-1.029429725061401314e+03 0.000000000000000000e+00 -3.112154806846594113e+01
-1.027085493032967634e+03 0.000000000000000000e+00 -3.167874223744175310e+01
-1.018620687238096025e+03 0.000000000000000000e+00 -3.108732598926772539e+01
-1.006762066982349097e+03 0.000000000000000000e+00 -3.191533348289820538e+01
-1.012260045574804735e+03 0.000000000000000000e+00 -3.030659285127816815e+01
-1.013641284918338215e+03 0.000000000000000000e+00 -3.023127016912332010e+01
-1.013499176959188844e+03 0.000000000000000000e+00 -3.040530421421688345e+01
-1.022632391891417683e+03 0.000000000000000000e+00 -2.979300269223486453e+01
-1.036240020808283589e+03 0.000000000000000000e+00 -3.148614298012635970e+01
-1.037452943970198021e+03 0.000000000000000000e+00 -3.162619779844085599e+01
-1.037727269205172433e+03 0.000000000000000000e+00 -3.039884433615914361e+01
-1.039857145858481999e+03 0.000000000000000000e+00 -3.020277868059417870e+01
-1.054834561638881496e+03 0.000000000000000000e+00 -2.982540647732371042e+01
-1.035252447625194009e+03 0.000000000000000000e+00 -3.071460807562202433e+01
-1.042396665723784508e+03 0.000000000000000000e+00 -3.061210516672781523e+01
-1.020529760568260826e+03 0.000000000000000000e+00 -3.054533731859577017e+01
-1.006306414446166400e+03 0.000000000000000000e+00 -3.020453231802505911e+01
-9.921419182709948927e+02 0.000000000000000000e+00 -2.931561202018079371e+01
-9.848428381047206130e+02 0.000000000000000000e+00 -3.012201361398065558e+01
-9.658315373117486615e+02 0.000000000000000000e+00 -3.047364311726494179e+01
-9.615495934627543875e+02 0.000000000000000000e+00 -3.180548513573650382e+01
-9.345380182460794458e+02 0.000000000000000000e+00 -3.063380656640721611e+01
-9.591035675924172210e+02 0.000000000000000000e+00 -3.143409455911286443e+01
-9.415968788623797536e+02 0.000000000000000000e+00 -2.957432616042412121e+01
-9.308842780200416200e+02 0.000000000000000000e+00 -2.986044482499227115e+01
-9.274612151150480486e+02 0.000000000000000000e+00 -2.970018296753941911e+01
-9.483133591118546519e+02 0.000000000000000000e+00 -2.996347271572187765e+01
-9.239508992524856694e+02 0.000000000000000000e+00 -3.057024778057723324e+01
-9.073669318742729502e+02 0.000000000000000000e+00 -3.063198915560845137e+01
-9.121519936748086366e+02 0.000000000000000000e+00 -3.069196079963812451e+01
-9.350366248748007365e+02 0.000000000000000000e+00 -2.992965372709690541e+01
-9.257509653511101533e+02 0.000000000000000000e+00 -2.946881477139655203e+01
-9.189753310433202387e+02 0.000000000000000000e+00 -2.914698576497943350e+01
-9.191374398977732199e+02 0.000000000000000000e+00 -3.027171147303403131e+01
-8.905015415329709185e+02 0.000000000000000000e+00 -2.843766970374338143e+01
-9.064939504383143003e+02 0.000000000000000000e+00 -2.895776197412757824e+01
-8.901062574128748111e+02 0.000000000000000000e+00 -2.876938016484858451e+01
-9.002464357911563866e+02 0.000000000000000000e+00 -2.836746716158975801e+01
-8.986624298200508747e+02 0.000000000000000000e+00 -2.767632532819995106e+01
-9.081716556973362913e+02 0.000000000000000000e+00 -2.772257279847191569e+01
-9.121891381381379915e+02 0.000000000000000000e+00 -2.860303059754897959e+01
-9.080155754833654100e+02 0.000000000000000000e+00 -2.879157216319613610e+01
-9.316043448123791677e+02 0.000000000000000000e+00 -2.828979760902011265e+01
-9.349188945019799348e+02 0.000000000000000000e+00 -2.869663613312434336e+01
-9.434169892384633158e+02 0.000000000000000000e+00 -2.903986522232263212e+01
-9.367361035843339323e+02 0.000000000000000000e+00 -2.956361935552871500e+01
-9.433384646873954580e+02 0.000000000000000000e+00 -2.919722177835613763e+01
-9.247134766128701813e+02 0.000000000000000000e+00 -2.925519974636358711e+01
-9.086899566769328658e+02 0.000000000000000000e+00 -2.977243680110655077e+01
-9.106040856739915625e+02 0.000000000000000000e+00 -3.004913842595767903e+01
-9.106407388659713433e+02 0.000000000000000000e+00 -3.104367097812749421e+01
-8.978106371689268599e+02 0.000000000000000000e+00 -3.107987501642850248e+01
-9.233174283933869901e+02 0.000000000000000000e+00 -3.130786923705622371e+01
-9.305950831760496840e+02 0.000000000000000000e+00 -3.132821882121160684e+01
-9.506437153362505796e+02 0.000000000000000000e+00 -3.227579486399048392e+01
-9.618366350648204843e+02 0.000000000000000000e+00 -3.141562483650955073e+01
-9.525139109357348843e+02 0.000000000000000000e+00 -2.991913242639837733e+01
-9.400541527054251674e+02 0.000000000000000000e+00 -3.107006950361336806e+01
-9.189908184114849519e+02 0.000000000000000000e+00 -3.235149695719481144e+01
-8.843394021714623250e+02 0.000000000000000000e+00 -3.107363942053193284e+01
-9.021446019288096068e+02 0.000000000000000000e+00 -3.132022412137376932e+01
-9.071730179304682906e+02 0.000000000000000000e+00 -2.988236696996602859e+01
-9.141957716468260742e+02 0.000000000000000000e+00 -2.976145680071780930e+01
-9.341811434679140120e+02 0.000000000000000000e+00 -2.998857665133898820e+01
-9.273363266649037087e+02 0.000000000000000000e+00 -2.954058971638973219e+01
-9.467849733684421381e+02 0.000000000000000000e+00 -2.944931956369296699e+01
-9.870727944634594451e+02 0.000000000000000000e+00 -3.043554679798343443e+01
-9.759050925519877637e+02 0.000000000000000000e+00 -3.069839289377347313e+01
-9.803872800294111585e+02 0.000000000000000000e+00 -3.147692127815659546e+01
-9.744334537146497723e+02 0.000000000000000000e+00 -3.083055741676265882e+01
-9.862662959943130545e+02 0.000000000000000000e+00 -2.988972103831224558e+01
-9.800942170700457154e+02 0.000000000000000000e+00 -3.104976727459741426e+01
-9.791839678168892078e+02 0.000000000000000000e+00 -3.001840120196321493e+01
-9.563988909995455288e+02 0.000000000000000000e+00 -2.914645304446064245e+01
-9.349607236485766180e+02 0.000000000000000000e+00 -2.925847689505030758e+01
-9.454816344276398468e+02 0.000000000000000000e+00 -2.988297972067142894e+01
-9.462571362706360105e+02 0.000000000000000000e+00 -2.944209755171630150e+01
-9.502032257215400932e+02 0.000000000000000000e+00 -3.056316276379182284e+01
-9.636232217723235181e+02 0.000000000000000000e+00 -3.113820965463170864e+01
-9.513030414653161415e+02 0.000000000000000000e+00 -3.008897442925987775e+01
-9.511690789602550922e+02 0.000000000000000000e+00 -2.982603858263618690e+01
-9.481597359923930526e+02 0.000000000000000000e+00 -3.028835856636254675e+01
-9.616444090401470248e+02 0.000000000000000000e+00 -2.951640613983443018e+01
-9.585299946492682466e+02 0.000000000000000000e+00 -3.160168755008837138e+01
-9.555349343315285751e+02 0.000000000000000000e+00 -3.130416016225501608e+01
-9.655786791268939169e+02 0.000000000000000000e+00 -3.446479681253582328e+01
-9.552342349030320747e+02 0.000000000000000000e+00 -3.158831946285981473e+01
-9.536288024927683864e+02 0.000000000000000000e+00 -3.039586403729028063e+01
-9.464798145560557714e+02 0.000000000000000000e+00 -3.075747976522448823e+01
-9.607604142159339062e+02 0.000000000000000000e+00 -3.115277294500955918e+01
-9.587662098249156770e+02 0.000000000000000000e+00 -3.053046394284561416e+01
-9.638049529934381781e+02 0.000000000000000000e+00 -3.045885382504476979e+01
-9.799971107472968015e+02 0.000000000000000000e+00 -3.041600788613406792e+01
-9.818608120203651879e+02 0.000000000000000000e+00 -3.158084865628130444e+01
-9.782311326809019647e+02 0.000000000000000000e+00 -3.166512691487461950e+01
-1.002975809350114673e+03 0.000000000000000000e+00 -3.189013589760651257e+01
-9.851429748455141180e+02 0.000000000000000000e+00 -3.069262567864294056e+01
-9.688325185311828136e+02 0.000000000000000000e+00 -3.114872236859002896e+01
-9.705718013594193962e+02 0.000000000000000000e+00 -3.065417423813146058e+01
-9.799808417541946710e+02 0.000000000000000000e+00 -3.029079582555810646e+01
-9.685979945956634083e+02 0.000000000000000000e+00 -3.110301760843807983e+01
-9.814492831423094685e+02 0.000000000000000000e+00 -2.985110653807791437e+01
-9.936496706438121009e+02 0.000000000000000000e+00 -2.997940022524603876e+01
-9.956620453470605980e+02 0.000000000000000000e+00 -3.132106529803164108e+01
-9.940934055863014009e+02 0.000000000000000000e+00 -3.094573189394199630e+01
-9.871641399427647912e+02 0.000000000000000000e+00 -3.042740116498285374e+01
-9.847673957028010818e+02 0.000000000000000000e+00 -3.007734070368584867e+01
-9.713764151768953070e+02 0.000000000000000000e+00 -2.975322951646280956e+01
-9.751687337341911643e+02 0.000000000000000000e+00 -3.010999478848361832e+01
-1.001913102193724967e+03 0.000000000000000000e+00 -3.123849715260671189e+01
-1.001396617104137704e+03 0.000000000000000000e+00 -3.042777819453870336e+01
-9.936544515346467961e+02 0.000000000000000000e+00 -3.065784184024187198e+01
-9.844075273332207416e+02 0.000000000000000000e+00 -3.213383137094488973e+01
-9.895360285267895506e+02 0.000000000000000000e+00 -3.215122634505895860e+01
-9.616392378355251367e+02 0.000000000000000000e+00 -3.240233705452406809e+01
-9.614117941146515705e+02 0.000000000000000000e+00 -3.246413842198391819e+01
-9.548279278253692155e+02 0.000000000000000000e+00 -3.054214484310887201e+01
-9.541268677448928202e+02 0.000000000000000000e+00 -3.194988607054520457e+01
-9.460544208242935156e+02 0.000000000000000000e+00 -3.235413601041483389e+01
-9.324899877282359739e+02 0.000000000000000000e+00 -3.248165618094094498e+01
-9.502006236685837166e+02 0.000000000000000000e+00 -3.052251198518875697e+01
-9.481121883958043099e+02 0.000000000000000000e+00 -3.111034715340827006e+01
-9.288200653735998458e+02 0.000000000000000000e+00 -3.028087254171380494e+01
-9.395200398762772238e+02 0.000000000000000000e+00 -2.885933726543863997e+01
-9.391036345663268321e+02 0.000000000000000000e+00 -2.861489180221605011e+01
-9.215078262425843150e+02 0.000000000000000000e+00 -2.969738260622877135e+01
-9.243495746476730801e+02 0.000000000000000000e+00 -2.999608335749832122e+01
-9.252028246160772369e+02 0.000000000000000000e+00 -3.025897553304314158e+01
-9.251165256660017349e+02 0.000000000000000000e+00 -3.058695367510519247e+01
-9.522612156884262049e+02 0.000000000000000000e+00 -3.041097923582839258e+01
-9.704191717206556405e+02 0.000000000000000000e+00 -2.975689685021312414e+01
-9.701522760319489862e+02 0.000000000000000000e+00 -3.046824185082216729e+01
-9.847464079053531805e+02 0.000000000000000000e+00 -2.976007652510398316e+01
-9.673771632016047306e+02 0.000000000000000000e+00 -2.936400240260648786e+01
-9.732828693965466300e+02 0.000000000000000000e+00 -3.020991103863843819e+01
-9.827240622777085264e+02 0.000000000000000000e+00 -2.883801343088499891e+01
-9.546260528959603562e+02 0.000000000000000000e+00 -2.949028545393170475e+01
-9.632359780880199196e+02 0.000000000000000000e+00 -2.981351610022571208e+01
-9.640252595895161676e+02 0.000000000000000000e+00 -3.049033886613869981e+01
-9.553484399412135417e+02 0.000000000000000000e+00 -3.074717911857136698e+01
-9.501544656590430122e+02 0.000000000000000000e+00 -2.899639891101935518e+01
-9.632925363901204037e+02 0.000000000000000000e+00 -2.915909446252648252e+01
-9.530006729279115234e+02 0.000000000000000000e+00 -2.976074675797876523e+01
-9.509055574535335609e+02 0.000000000000000000e+00 -3.033543244993100529e+01
-9.471079406659380311e+02 0.000000000000000000e+00 -3.073703956403842597e+01
-9.374338862963738848e+02 0.000000000000000000e+00 -3.107229710791274613e+01
-9.479508972892400607e+02 0.000000000000000000e+00 -3.132446060289025525e+01
-9.409479839824740566e+02 0.000000000000000000e+00 -3.104698368929918217e+01
-9.297871798137139194e+02 0.000000000000000000e+00 -3.070406314403412296e+01
-9.315521297394263911e+02 0.000000000000000000e+00 -3.057675437207255698e+01
-9.435199524083901679e+02 0.000000000000000000e+00 -3.016756374191105294e+01
-9.467112538210903949e+02 0.000000000000000000e+00 -3.051877829241128381e+01
-9.346577286048484439e+02 0.000000000000000000e+00 -3.031596355667993237e+01
-9.452355176690298322e+02 0.000000000000000000e+00 -3.072288662600895748e+01
-9.543290835097731133e+02 0.000000000000000000e+00 -3.058920089196978154e+01
-9.257519660592356558e+02 0.000000000000000000e+00 -2.951707469624092539e+01
-9.389381627117536482e+02 0.000000000000000000e+00 -3.036479483033414795e+01
-9.500965051360047937e+02 0.000000000000000000e+00 -3.054490253149188561e+01
-9.532807504265184662e+02 0.000000000000000000e+00 -3.139251028298507151e+01
-9.453403041645660778e+02 0.000000000000000000e+00 -3.053439523776403064e+01
-9.182170396566295949e+02 0.000000000000000000e+00 -2.936079109960977007e+01
-9.284651726283586868e+02 0.000000000000000000e+00 -3.020534579775410577e+01
-9.344336173550725562e+02 0.000000000000000000e+00 -2.953964934789665620e+01
-9.496021800527269079e+02 0.000000000000000000e+00 -2.933677385994889164e+01
-9.490687715255160128e+02 0.000000000000000000e+00 -2.948235374144807963e+01
-9.263820594064084162e+02 0.000000000000000000e+00 -2.808020835158109207e+01
-9.216509277601016947e+02 0.000000000000000000e+00 -2.853970243703255960e+01
-9.185293998304777006e+02 0.000000000000000000e+00 -2.895334387115758545e+01
-9.400422620897951447e+02 0.000000000000000000e+00 -2.944264420654842240e+01
-9.479474707313172530e+02 0.000000000000000000e+00 -2.846745832275057353e+01
-9.561063761249428126e+02 0.000000000000000000e+00 -2.826943779794652301e+01
-9.596488548410170552e+02 0.000000000000000000e+00 -2.937341409020658034e+01
-9.593480708332569975e+02 0.000000000000000000e+00 -2.976208679735404417e+01
-9.526389170888476201e+02 0.000000000000000000e+00 -3.036255125907426589e+01
-9.712933808361116235e+02 0.000000000000000000e+00 -3.016144290852386689e+01
-9.488377813212285901e+02 0.000000000000000000e+00 -2.997678101960325137e+01
-9.396670134221112676e+02 0.000000000000000000e+00 -2.975024237969572027e+01
-9.438298626331907144e+02 0.000000000000000000e+00 -2.962649732892514010e+01
-9.462269523649169969e+02 0.000000000000000000e+00 -2.984138564803478744e+01
-9.531393128098819716e+02 0.000000000000000000e+00 -3.000880821741976945e+01
-9.639976401486599116e+02 0.000000000000000000e+00 -3.002106852610866383e+01
-9.694272412432120518e+02 0.000000000000000000e+00 -3.000647626847595006e+01
-9.590140287307132212e+02 0.000000000000000000e+00 -2.855138969900434631e+01
-9.325612231770453491e+02 0.000000000000000000e+00 -2.821732350276057844e+01
-9.402703070450570522e+02 0.000000000000000000e+00 -2.828200221430594752e+01
-9.339320972105922465e+02 0.000000000000000000e+00 -2.874059554587424259e+01
-9.510439567819034892e+02 0.000000000000000000e+00 -2.889847232090514240e+01
-9.491944522988414974e+02 0.000000000000000000e+00 -2.925141873261301839e+01
-9.647259746894274031e+02 0.000000000000000000e+00 -2.936185686627405289e+01
-9.609832095473457230e+02 0.000000000000000000e+00 -3.031177201179835379e+01
-9.488434230007590031e+02 0.000000000000000000e+00 -3.018136896038267025e+01
-9.551365582773817096e+02 0.000000000000000000e+00 -2.960378584469910379e+01
-9.479081366017010168e+02 0.000000000000000000e+00 -2.893175627788767201e+01
-9.216781360428899461e+02 0.000000000000000000e+00 -2.950266427935480351e+01
-9.211358591481676967e+02 0.000000000000000000e+00 -2.984065850709508538e+01
-9.058120921025058578e+02 0.000000000000000000e+00 -3.092274860478771359e+01
-9.039705876810811560e+02 0.000000000000000000e+00 -3.158668706099385304e+01
-8.731660064680102096e+02 0.000000000000000000e+00 -3.094189515090248221e+01
-8.652364433335499143e+02 0.000000000000000000e+00 -3.086446782931417943e+01
-8.547613327661241556e+02 0.000000000000000000e+00 -3.085224114217885472e+01
-8.228269810064366538e+02 0.000000000000000000e+00 -3.090061734393961501e+01
-8.364462794556345671e+02 0.000000000000000000e+00 -3.004645182075617527e+01
-8.212867378875575923e+02 0.000000000000000000e+00 -2.888544442179440352e+01
-8.185363753707422347e+02 0.000000000000000000e+00 -3.039215950371021790e+01
-8.273550568868244000e+02 0.000000000000000000e+00 -3.036498731714628718e+01
-8.361628142002016375e+02 0.000000000000000000e+00 -3.086969654998605961e+01
-8.445399842295430517e+02 0.000000000000000000e+00 -3.123873816069927045e+01
-8.609182965151901499e+02 0.000000000000000000e+00 -2.948486416731064708e+01
-8.485737608212650684e+02 0.000000000000000000e+00 -2.989032418584208983e+01
-8.670500600170194048e+02 0.000000000000000000e+00 -3.076041837280655500e+01
-8.591189879284873996e+02 0.000000000000000000e+00 -3.118365617739806339e+01
-8.697510171436538258e+02 0.000000000000000000e+00 -3.111421423338570946e+01
-8.654639869426558789e+02 0.000000000000000000e+00 -3.039799148392567929e+01
-8.792737652733032974e+02 0.000000000000000000e+00 -3.144885211106253564e+01
-8.691752925545873723e+02 0.000000000000000000e+00 -3.037912375612189919e+01
-8.619654343940469516e+02 0.000000000000000000e+00 -3.199008649062783149e+01
-8.467497724713666685e+02 0.000000000000000000e+00 -3.186883030206297462e+01
-8.345469609800400121e+02 0.000000000000000000e+00 -3.151736043750102567e+01
-8.284460766023689757e+02 0.000000000000000000e+00 -3.295021672528454815e+01
-8.156429322541748661e+02 0.000000000000000000e+00 -3.165267465315052675e+01
-8.227462107221429051e+02 0.000000000000000000e+00 -3.126347712700639647e+01
-8.077633291143962424e+02 0.000000000000000000e+00 -3.214485690539238760e+01
-8.138092975345902005e+02 0.000000000000000000e+00 -3.145776105032187786e+01
-8.352248513509189252e+02 0.000000000000000000e+00 -3.168011192076342297e+01
-8.400893260100242514e+02 0.000000000000000000e+00 -3.264033193913722641e+01
-8.560989077048849367e+02 0.000000000000000000e+00 -3.133161605904399494e+01
-8.468676454630876833e+02 0.000000000000000000e+00 -3.113121900156593824e+01
-8.672448279048667246e+02 0.000000000000000000e+00 -3.159253504253568678e+01
-8.741226544295841450e+02 0.000000000000000000e+00 -3.164171439759955717e+01
-8.707543401184761933e+02 0.000000000000000000e+00 -3.230819706473759823e+01
-8.695622008235341127e+02 0.000000000000000000e+00 -3.109157977944791185e+01
-8.697243990629765449e+02 0.000000000000000000e+00 -3.049098822622066507e+01
-8.486953454573408635e+02 0.000000000000000000e+00 -2.958280476174337537e+01
-8.489732119068570455e+02 0.000000000000000000e+00 -2.949184748670352008e+01
-8.572582980057740087e+02 0.000000000000000000e+00 -2.927115279510272217e+01
-8.780876240728409812e+02 0.000000000000000000e+00 -2.876449256402734989e+01
-8.878210033029856731e+02 0.000000000000000000e+00 -2.981981995878960845e+01
-9.037983481287628820e+02 0.000000000000000000e+00 -3.091882460520525910e+01
-8.764006968550913825e+02 0.000000000000000000e+00 -3.191008810334371049e+01
-8.745481002236708719e+02 0.000000000000000000e+00 -3.047616733524519361e+01
-8.642499292709652536e+02 0.000000000000000000e+00 -2.960515030550388360e+01
-8.753771062634408509e+02 0.000000000000000000e+00 -2.992381763818359275e+01
-8.748342574811829309e+02 0.000000000000000000e+00 -2.971164488675348991e+01
-8.750453378309669006e+02 0.000000000000000000e+00 -3.055284762384540898e+01
-8.632691137563790562e+02 0.000000000000000000e+00 -3.057383938633550713e+01
-8.485007611398850713e+02 0.000000000000000000e+00 -2.995526801243924808e+01
-8.564730376901140971e+02 0.000000000000000000e+00 -3.023024803788089798e+01
-8.720892759859009402e+02 0.000000000000000000e+00 -2.990996138002584814e+01
-8.649321900724173702e+02 0.000000000000000000e+00 -2.936010233720845974e+01
-8.585000037811510083e+02 0.000000000000000000e+00 -2.913424379523488028e+01
-8.415520953670289828e+02 0.000000000000000000e+00 -2.948352898147595624e+01
-8.366410016537752199e+02 0.000000000000000000e+00 -2.916727511646546134e+01
-8.477356876776706258e+02 0.000000000000000000e+00 -2.933776422557077979e+01
-8.503783190652457051e+02 0.000000000000000000e+00 -2.823962466408184468e+01
-8.537065644768599668e+02 0.000000000000000000e+00 -2.885079759847877767e+01
-8.743121302961951642e+02 0.000000000000000000e+00 -2.904177185479586853e+01
-8.755601357641908180e+02 0.000000000000000000e+00 -2.858102636497336846e+01
-8.778066479888038884e+02 0.000000000000000000e+00 -2.882766067192576998e+01
-8.552019135339241984e+02 0.000000000000000000e+00 -2.905596924075977938e+01
-8.588786579413742857e+02 0.000000000000000000e+00 -2.902673740644378597e+01
-8.765147564247324681e+02 0.000000000000000000e+00 -2.852346060082622614e+01
-8.806606915038654506e+02 0.000000000000000000e+00 -2.850594314858648204e+01
-8.697755343461644770e+02 0.000000000000000000e+00 -2.964670630413813512e+01
-8.763914085208275537e+02 0.000000000000000000e+00 -2.947189360496304289e+01
-8.480691195622553096e+02 0.000000000000000000e+00 -3.053053113797295737e+01
-8.439838341457498245e+02 0.000000000000000000e+00 -2.998013295420378199e+01
-8.457443223690199829e+02 0.000000000000000000e+00 -2.971207729429306710e+01
-8.513662998270879143e+02 0.000000000000000000e+00 -2.888063785587921473e+01
-8.683264311045932118e+02 0.000000000000000000e+00 -3.033152989861507365e+01
-8.677362460457777615e+02 0.000000000000000000e+00 -2.873848112304808922e+01
-8.666665396682496976e+02 0.000000000000000000e+00 -2.935235932374176571e+01
-8.755383291130438010e+02 0.000000000000000000e+00 -2.955851987802580538e+01
-8.944372728935989016e+02 0.000000000000000000e+00 -2.816974643837041015e+01
-8.936443244663330461e+02 0.000000000000000000e+00 -2.877276887323927212e+01
-8.871321578279776077e+02 0.000000000000000000e+00 -2.846462689457352724e+01
-8.961055486723872718e+02 0.000000000000000000e+00 -2.842683214746932663e+01
-8.899003066676605158e+02 0.000000000000000000e+00 -2.914028232403940422e+01
-8.939013784450947924e+02 0.000000000000000000e+00 -2.892398113842669716e+01
-8.946976439987382719e+02 0.000000000000000000e+00 -2.862040568586215272e+01
-8.906268231263845792e+02 0.000000000000000000e+00 -2.852967892192741317e+01
-8.878441399437614336e+02 0.000000000000000000e+00 -2.895579350528633711e+01
-9.162194049643668450e+02 0.000000000000000000e+00 -2.879310459729639149e+01
-9.000743273525271206e+02 0.000000000000000000e+00 -2.910804228293673646e+01
-9.043438742858729711e+02 0.000000000000000000e+00 -2.943100650735155455e+01
-9.086515332621561356e+02 0.000000000000000000e+00 -3.067373378339307521e+01
-8.824441779506229295e+02 0.000000000000000000e+00 -3.040799303120483899e+01
-8.706062475451258251e+02 0.000000000000000000e+00 -3.050005214346120397e+01
-8.713730250437524774e+02 0.000000000000000000e+00 -2.999637949088275946e+01
-8.762111453685208744e+02 0.000000000000000000e+00 -3.054400408873809170e+01
-8.654800875111686764e+02 0.000000000000000000e+00 -3.025149610503271447e+01
-8.832061107956129717e+02 0.000000000000000000e+00 -2.949979109280927503e+01
